,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2017-01-31,2.5585236287637646e-12,0.19999999999656867,0.1999999999972911,0.0,0.19999999999676638,0.19999999999712084,0.0,1.9516894319533192e-12,2.2716155424006007e-12,1.7053366308384627e-12,0.19999999999919824,1.974387664562145e-12,2.593136281206413e-12
2017-02-28,2.6619963965037363e-12,0.1999999999959725,0.19999999999667753,0.0,0.19999999999643525,0.19999999999646503,0.0,2.2568517877567275e-12,2.554163689810756e-12,2.267361015851739e-12,0.19999999999907067,2.2016548223483667e-12,3.436960997120116e-12
2017-03-31,2.422760927073818e-12,0.19999999999693718,0.1999999999975972,0.0,0.19999999999698692,0.1999999999974516,0.0,1.7765472747344532e-12,2.0887000257199676e-12,1.3181591409883859e-12,0.1999999999992742,1.8620936726414143e-12,2.284700565548473e-12
2017-04-30,2.5965279913929334e-12,0.19999999999624893,0.19999999999705587,0.0,0.19999999999663018,0.1999999999968894,0.0,2.0273993521242653e-12,2.3773287504966674e-12,2.0039690118231468e-12,0.19999999999913554,2.039334857889418e-12,2.9956582806991755e-12
2017-05-31,4.7111895416592454e-12,0.19999999998676066,0.1999999999918795,7.990907931454025e-12,0.19999999998885556,0.19999999999270687,0.0,6.765301500413167e-12,4.613090264013585e-12,3.320915980011936e-12,0.19999999999790735,3.6959236343040515e-12,1.079279745490461e-11
2017-06-30,4.277511930805446e-12,0.19999999998941176,0.19999999999441373,2.635726185224671e-12,0.1999999999946034,0.19999999999527357,0.0,4.394611721926075e-12,4.3151752782325195e-12,1.8226672603740355e-12,0.19999999999853754,2.98945967512989e-12,7.32477396634416e-12
2017-07-31,1.243159942442695e-11,0.1999999999469686,0.199999999975537,1.1860414704066258e-08,0.19999998817241021,0.1999999999801579,0.0,1.3378458874467512e-11,1.0952850637066076e-11,7.635450323787901e-12,0.19999999999543894,8.138764653069405e-12,1.6535482672309462e-11
2017-08-31,2.1193061491840723e-11,0.19999999998873633,0.1999999999929102,1.937920607348374e-11,0.19999999985347924,0.19999999999383794,4.942933824340642e-12,3.6557557646008535e-11,1.0087989670523897e-11,5.194727139317542e-12,0.2000000000004138,7.1138682567854785e-12,6.61531735097048e-11
2017-09-30,8.412338322689129e-12,0.1999999999527194,0.19999999996936738,2.6582465306520177e-10,0.1999999997852683,0.19999999997225523,4.1093321333924475e-12,1.4072057996164297e-11,4.462119268543268e-12,3.902717009847223e-12,0.19999999999479912,4.451460319177344e-12,2.0355967821210055e-11
2017-10-31,4.554463028834942e-12,0.1999999999930247,0.19999999999179252,0.1999999999889751,6.574468801433867e-12,0.19999999999445328,2.789104377760516e-12,5.2516727522247135e-12,3.0892491198954974e-12,3.1294439644953894e-12,0.19999999999819615,2.3505633904630623e-12,5.819332262304552e-12
