,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2019-08-31,1.6573599799558724e-13,2.1959713742581323e-13,0.19999999999956355,0.19999999999725018,9.333637227838931e-14,0.199999999998664,1.191619134510327e-12,1.5012086474123899e-12,1.0712408063322367e-12,0.19999999999900717,7.110653301065508e-13,8.07142626844023e-13,0.19999999999841894,1.335231828150947e-12
2019-09-30,2.0532747051963591e-13,2.7382026707626525e-13,0.19999999999951495,0.19999999999673745,1.0918946437098529e-13,0.19999999999852874,1.3684198449737901e-12,1.6993955217745882e-12,1.2227563469019308e-12,0.1999999999988329,8.073848463455234e-13,9.194607468442771e-13,0.19999999999825732,1.5228081172967939e-12
2019-10-31,2.3728985447553387e-13,3.2311848270110403e-13,0.19999999999947285,0.19999999999635468,1.234174629098044e-13,0.1999999999984168,1.4866960693191603e-12,1.8456915932310398e-12,1.3455074818079555e-12,0.19999999999868348,8.895630918587759e-13,1.0138631289760588e-12,0.1999999999981521,1.6549679969000177e-12
2019-11-30,2.9925098538029473e-13,3.231259248152118e-13,0.1999999999994411,0.19999999999604784,1.3499043252280156e-13,0.19999999999832213,1.5908985120577152e-12,1.967258607031596e-12,1.4468297560454641e-12,0.1999999999985602,9.57372340729257e-13,1.091870363698974e-12,0.19999999999805126,1.765956181987479e-12
2019-12-31,2.684649556353392e-13,3.378848839454011e-13,0.19999999999944446,0.19999999999595466,1.3385779815027967e-13,0.199999999998337,1.611842096089622e-12,1.971102193415362e-12,1.438295622173474e-12,0.19999999999856635,9.518647931055266e-13,1.084944044634205e-12,0.19999999999811405,1.7852545082465772e-12
2020-01-31,1.4939158685059866e-13,2.3261392024135635e-13,0.19999999999955606,0.19999999999705886,9.503787893584454e-14,0.19999999999866577,1.230814976009536e-12,1.530594568747938e-12,1.0852757013600119e-12,0.19999999999897902,7.23073473562856e-13,8.192298901251514e-13,0.19999999999849452,1.3797430893870257e-12
2020-02-29,8.60816938860457e-14,1.084137424850606e-13,0.19999999999965082,0.19999999999812684,6.612036078452028e-14,0.19999999999895166,8.700060716669359e-13,1.1091231847666962e-12,7.807625840856968e-13,0.19999999999930226,5.438718575211951e-13,6.050179232186324e-13,0.1999999999988101,9.88718203345412e-13
2020-03-31,8.44937276616208e-14,1.1400489661240564e-13,0.19999999999966622,0.1999999999984836,6.288344732741508e-14,0.1999999999989788,7.740968539948409e-13,1.0223837588492643e-12,7.296953353314892e-13,0.19999999999937593,5.062704860679227e-13,5.644586503390752e-13,0.1999999999987563,8.807244063403325e-13
2020-04-30,2.4860136528957725e-13,2.0596813792898356e-13,0.19999999999953244,0.1999999999972739,1.0071936722726652e-13,0.1999999999985658,1.1974347413105335e-12,1.5591587134290406e-12,1.1474265263931572e-12,0.19999999999892748,7.610824840217508e-13,8.660536701017719e-13,0.19999999999826443,1.349334511361161e-12
2020-05-31,5.637761739513137e-13,4.112405933826988e-13,0.1999999999992995,0.19999999999574014,1.8280604901477377e-13,0.19999999999790996,1.7534593925051184e-12,2.2629105106898118e-12,1.777004481612122e-12,0.19999999999809742,1.1995979889886219e-12,1.3642731694621326e-12,0.1999999999974786,1.9593482964076584e-12
2020-06-30,1.6995599576887062e-12,9.482689542363705e-13,0.1999999999988005,0.1999999999927452,3.8838486694230475e-13,0.19999999999651918,2.915090270900804e-12,3.5565283577681075e-12,2.982284195178276e-12,0.1999999999959578,2.1305918335614182e-12,2.3862822275626103e-12,0.19999999999580673,3.163487179421024e-12
2020-07-31,3.232486675535009e-12,1.0995784035429734e-11,0.19999999999781784,0.19999999999118578,6.355603216897188e-13,0.1999999999924684,3.4574462505676465e-12,4.094202743767574e-12,3.8275047215174116e-12,0.1999999999917338,3.0593581037465927e-12,3.312059524863471e-12,0.19999999999049498,3.68496959370938e-12
2020-08-31,4.946864163425516e-12,2.3331516788319087e-12,0.1999999999978103,0.19999999998764095,8.044043673384889e-13,0.1999999999932377,6.404213821381555e-12,6.334770878694472e-12,5.028686674224038e-12,0.19999999998936008,3.773501396336507e-12,4.1519456587725204e-12,0.199999999991736,6.437552247379927e-12
2020-09-30,9.235941863126258e-13,7.83663734691513e-13,0.19999999999902576,0.19999999999418477,2.9377225479442906e-13,0.199999999997128,2.3367376433313582e-12,2.9799569122055924e-12,2.4663966887403676e-12,0.19999999999696824,1.7216537372113493e-12,1.9418957942173444e-12,0.1999999999966519,2.593648286102408e-12
2020-10-31,2.5742290193024877e-13,2.295792642504284e-13,0.19999999999951398,0.19999999999745754,1.0523454218963918e-13,0.1999999999985107,1.0926551433053738e-12,1.5303424299547585e-12,1.178000490845107e-12,0.19999999999888288,7.904094765953992e-13,8.976583680707864e-13,0.19999999999827855,1.275234995078569e-12
2020-11-30,0.19999999996781184,1.3491913260510426e-12,0.19999999999662832,0.19999999966075935,4.3098627796025973e-13,0.19999999998848544,7.621312237189173e-12,6.649869140665536e-12,4.9806067589966254e-12,3.6269363768695046e-10,3.905771514629334e-12,4.2288146687642774e-12,0.19999999998711188,7.34297413666587e-12
2020-12-31,0.19999999998771997,2.354028695104647e-12,0.19999999999342008,0.19999999994147707,7.768395800557143e-13,0.1999999999697566,8.021468783526066e-12,9.508984602755639e-12,8.820177809975616e-12,8.932565447786368e-11,7.06800277878866e-12,7.649507205745279e-12,0.19999999996548057,8.621047487081556e-12
2021-01-31,1.2063104020730694e-11,2.2705589936162827e-12,0.1999999999947072,0.19999999996334095,9.248011518179977e-13,0.1999999999883149,2.009296997475027e-11,2.2933878138205522e-11,1.7340856689849016e-11,0.19999999994333578,1.2199603414678794e-11,1.3690309848290558e-11,0.1999999999871526,2.163251737146402e-11
2021-02-28,5.438506246008447e-12,1.2341057298081348e-12,0.19999999999800672,0.199999999985612,7.1076793799142e-13,0.1999999999941181,5.658638979528565e-12,5.966775315572489e-12,4.790116426448557e-12,0.1999999999916969,3.5508700705958225e-12,3.9198769260159485e-12,0.19999999999346194,5.8348243954870315e-12
2021-03-31,4.293602331592964e-12,9.029458340632332e-13,0.19999999999847376,0.19999999998895712,5.287299238458919e-13,0.19999999999552812,4.188506367131657e-12,4.467932682883136e-12,3.6152191068905937e-12,0.19999999999399765,2.6814015328772264e-12,2.960129814095826e-12,0.19999999999506773,4.337172749283324e-12
2021-04-30,9.368384763690691e-13,4.3063847234395557e-13,0.19999999999915977,0.19999999999372048,2.4527419960383736e-13,0.19999999999756696,2.3499531180116897e-12,2.811922070434946e-12,2.1848556402067962e-12,0.19999999999744306,1.4998373550331572e-12,1.6955936836650814e-12,0.1999999999973852,2.569664756925791e-12
2021-05-31,3.706879760370945e-13,2.1932023546921836e-13,0.19999999999944812,0.19999999999596987,1.322074257765224e-13,0.19999999999836182,1.557936622319612e-12,1.9252266944104025e-12,1.413195336833293e-12,0.1999999999985803,9.438320258024302e-13,1.0720393964828141e-12,0.19999999999826165,1.7437982151170034e-12
2021-06-30,2.717467561328356e-13,1.7810186754343148e-13,0.19999999999950865,0.19999999999654858,1.0972419643784435e-13,0.19999999999853393,1.3669128273155612e-12,1.7042271106463703e-12,1.2313107076971752e-12,0.19999999999880486,8.231891190541228e-13,9.329819831552196e-13,0.19999999999844487,1.5408812628007804e-12
