,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2020-07-31,0.0,3.731344690929624e-12,0.2000000000000266,0.19999999999769863,0.19999999999960227,0.19999999999871945,0.19999999999941384,3.5825703169574875e-13,4.4949323864058143e-13
2020-08-31,0.0,3.939686894080329e-12,0.20000000000002524,0.19999999999738824,0.19999999999957338,0.1999999999987127,0.199999999999445,4.853217993388813e-13,4.3048457308706144e-13
2020-09-30,0.0,8.542439180340678e-12,0.1999999999995317,0.1999999999953154,0.19999999999895557,0.1999999999976139,0.19999999999877002,6.420882026167758e-13,6.288703446353538e-13
2020-10-31,0.0,8.221795756495466e-12,0.19999999999956428,0.19999999999537577,0.19999999999901688,0.1999999999977509,0.19999999999885665,6.448686401822268e-13,5.689997232964456e-13
2020-11-30,0.0,1.0596774475226212e-11,0.19999999999945994,0.19999999999428392,0.19999999999867127,0.19999999999675072,0.19999999999853466,8.56811976650303e-13,8.458024359504275e-13
2020-12-31,0.0,1.483285771386069e-11,0.19999999999917603,0.19999999999252732,0.19999999999800477,0.19999999999530393,0.199999999997933,1.0725891736051935e-12,1.1495899618675624e-12
2021-01-31,0.0,1.5880649787296213e-11,0.199999999999096,0.19999999999179827,0.19999999999787493,0.1999999999950778,0.19999999999782234,1.2019857079625819e-12,1.2478433173172422e-12
2021-02-28,0.0,3.185226098196036e-11,0.19999999999829218,0.19999999998056983,0.19999999999652468,0.1999999999912378,0.19999999999636972,2.602464430671806e-12,2.550918821521532e-12
2021-03-31,0.0,3.324162441403619e-11,0.19999999999821808,0.1999999999800841,0.1999999999963696,0.19999999999078716,0.19999999999610116,2.599478981583814e-12,2.598706822832084e-12
2021-04-30,0.0,4.418659826407092e-11,0.19999999999803303,0.19999999997331244,0.1999999999958591,0.1999999999861806,0.19999999999536308,3.5728461956220544e-12,3.4921375359403654e-12
2021-05-31,0.0,4.9556290862107485e-11,0.1999999999980458,0.19999999997102855,0.19999999999568252,0.19999999998322635,0.19999999999500523,3.767241204435689e-12,3.6879234659897315e-12
2021-06-30,0.0,3.32025205699583e-11,0.19999999999834286,0.19999999997962056,0.19999999999659618,0.19999999999002135,0.1999999999962784,3.2641557331419647e-12,2.6739328989780286e-12
2021-07-31,0.0,3.5301558152930694e-11,0.1999999999983144,0.19999999997838122,0.19999999999653315,0.1999999999888529,0.19999999999614243,3.742094827074662e-12,2.7322478729865598e-12
2021-08-31,0.0,2.217225836662347e-11,0.19999999999882787,0.19999999998598628,0.1999999999975895,0.19999999999321644,0.19999999999732254,3.2801905975923373e-12,1.6047881803330774e-12
2021-09-30,0.0,6.231352428878552e-12,0.19999999999989618,0.19999999999472187,0.19999999999959334,0.19999999999860124,0.1999999999995046,1.2255660415776152e-12,2.2592047615498163e-13
2021-10-31,0.0,1.3545343794777228e-11,0.1999999999995281,0.1999999999911957,0.19999999999883367,0.19999999999694873,0.1999999999987391,6.435572532927525e-13,5.660347433811194e-13
2021-11-30,0.0,3.366467568337381e-11,0.19999999999834264,0.199999999979358,0.1999999999965889,0.1999999999896791,0.19999999999623722,3.433204118336363e-12,2.696179491081856e-12
2021-12-31,0.0,4.197652411674271e-11,0.1999999999981126,0.19999999997538984,0.19999999999601487,0.19999999998608006,0.19999999999537396,3.722464744489333e-12,3.3297400006530158e-12
2022-01-31,0.0,2.0124654505985107e-11,0.19999999999894946,0.1999999999878144,0.1999999999978007,0.19999999999341103,0.19999999999736828,3.1649201734860288e-12,1.366522088095272e-12
2022-02-28,0.0,3.131708967564021e-11,0.19999999999851462,0.19999999998077225,0.19999999999696097,0.19999999998991844,0.199999999996431,3.764030622680637e-12,2.3216525312052563e-12
2022-03-31,0.0,3.8816588952209314e-11,0.19999999999778864,0.19999999997652246,0.19999999999545034,0.1999999999871026,0.1999999999947526,7.544268623469626e-12,2.0225331064388123e-12
2022-04-30,0.0,4.057330996946346e-11,0.199999999992324,1.765747717315668e-10,0.19999999998058007,0.19999999992666934,0.19999999997549828,0.1999999999054239,2.3562822803794458e-12
2022-05-31,0.0,1.749494815853694e-11,0.19999999999612075,4.1935801948482e-11,0.19999999999135876,0.1999999999691618,0.19999999998946874,0.19999999999208343,2.3759073925368944e-12
2022-06-30,0.0,1.7698088756783524e-10,0.1999999999951754,0.19999999987972036,0.19999999998591078,0.199999999960273,0.19999999998292706,1.2560204196490458e-11,6.452426961635752e-12
2022-07-31,0.0,1.2479759937671886e-11,0.19999999999972545,0.1999999999909924,0.19999999999923906,0.19999999999786186,0.1999999999991227,2.6062069791301746e-13,3.180096423328263e-13
