Date,Universe,Model,Ticker,Weight
2016-11-30,ALL,Ridge,CPER,0.1999999999878199
2016-12-31,ALL,Ridge,CPER,1.9627611420394548e-12
2017-01-31,ALL,Ridge,CPER,1.3835952358475003e-12
2017-02-28,ALL,Ridge,CPER,0.19999999999848486
2017-03-31,ALL,Ridge,CPER,5.68160065186539e-12
2017-04-30,ALL,Ridge,CPER,3.7972518732702276e-13
2017-05-31,ALL,Ridge,CPER,1.0492655249545572e-12
2017-06-30,ALL,Ridge,CPER,9.374668991616814e-13
2017-07-31,ALL,Ridge,CPER,1.4745257924310544e-11
2017-08-31,ALL,Ridge,CPER,1.706146568290254e-11
2017-09-30,ALL,Ridge,CPER,8.763147751895511e-13
2017-10-31,ALL,Ridge,CPER,2.1889894571828423e-12
2017-11-30,ALL,Ridge,CPER,1.686674643669374e-11
2017-12-31,ALL,Ridge,CPER,1.2483709383575526e-12
2018-01-31,ALL,Ridge,CPER,0.1999999997198998
2018-02-28,ALL,Ridge,CPER,9.429291814713654e-13
2018-03-31,ALL,Ridge,CPER,3.676923119314508e-12
2018-04-30,ALL,Ridge,CPER,1.3503325713093273e-12
2018-05-31,ALL,Ridge,CPER,9.018553091219538e-12
2018-06-30,ALL,Ridge,CPER,5.323969222711915e-12
2018-07-31,ALL,Ridge,CPER,1.0287155001557627e-12
2018-08-31,ALL,Ridge,CPER,5.817900494396476e-13
2018-09-30,ALL,Ridge,CPER,1.9063128813203728e-13
2018-10-31,ALL,Ridge,CPER,2.835202005895458e-12
2018-11-30,ALL,Ridge,CPER,1.0151254256953628e-12
2018-12-31,ALL,Ridge,CPER,2.4386316490570095e-12
2019-01-31,ALL,Ridge,CPER,1.3791243353620345e-11
2019-02-28,ALL,Ridge,CPER,4.419602690710961e-12
2019-03-31,ALL,Ridge,CPER,8.900214487684156e-14
2019-04-30,ALL,Ridge,CPER,2.096552156940051e-11
2019-05-31,ALL,Ridge,CPER,9.69686485940005e-12
2019-06-30,ALL,Ridge,CPER,1.228468613995575e-11
2019-07-31,ALL,Ridge,CPER,1.0852383588733603e-12
2019-08-31,ALL,Ridge,CPER,9.830924677845334e-13
2019-09-30,ALL,Ridge,CPER,2.0283677801494543e-12
2019-10-31,ALL,Ridge,CPER,2.2104025654770673e-12
2019-11-30,ALL,Ridge,CPER,1.2850695630551871e-11
2019-12-31,ALL,Ridge,CPER,1.2949752683350761e-11
2020-01-31,ALL,Ridge,CPER,8.581960687348846e-13
2020-02-29,ALL,Ridge,CPER,1.4141188218798927e-12
2020-03-31,ALL,Ridge,CPER,6.7296126902052065e-12
2020-04-30,ALL,Ridge,CPER,2.9891710061957097e-12
2020-05-31,ALL,Ridge,CPER,1.4833337310160063e-12
2020-06-30,ALL,Ridge,CPER,3.1801885141581376e-12
2020-07-31,ALL,Ridge,CPER,1.6058005070991563e-13
2020-08-31,ALL,Ridge,CPER,1.848459626111138e-13
2020-09-30,ALL,Ridge,CPER,5.168952981624951e-14
2020-10-31,ALL,Ridge,CPER,7.205198219425101e-12
2020-11-30,ALL,Ridge,CPER,6.5674329344207e-13
2020-12-31,ALL,Ridge,CPER,4.337753052186307e-12
2021-01-31,ALL,Ridge,CPER,3.680572602766724e-11
2021-02-28,ALL,Ridge,CPER,1.9049285828590515e-12
2021-03-31,ALL,Ridge,CPER,1.771089681323394e-13
2021-04-30,ALL,Ridge,CPER,0.1999999996599754
2021-05-31,ALL,Ridge,CPER,0.19999999998955187
2021-06-30,ALL,Ridge,CPER,8.279950101556981e-13
2021-07-31,ALL,Ridge,CPER,2.605288319188092e-12
2021-08-31,ALL,Ridge,CPER,0.19999999994967377
2021-09-30,ALL,Ridge,CPER,2.0309696561385497e-12
2021-10-31,ALL,Ridge,CPER,9.651613879262753e-11
2021-11-30,ALL,Ridge,CPER,4.099831377936692e-12
2021-12-31,ALL,Ridge,CPER,2.058211576423232e-12
2022-01-31,ALL,Ridge,CPER,5.54206917907368e-12
2022-02-28,ALL,Ridge,CPER,4.649891532036411e-12
2022-03-31,ALL,Ridge,CPER,6.216977099585061e-11
2022-04-30,ALL,Ridge,CPER,4.904887729480667e-13
2022-05-31,ALL,Ridge,CPER,5.157223066728649e-12
2022-06-30,ALL,Ridge,CPER,2.5134901831940444e-12
2022-07-31,ALL,Ridge,CPER,3.6392352284427065e-12
2022-08-31,ALL,Ridge,CPER,9.224999915286648e-13
2022-09-30,ALL,Ridge,CPER,4.831748543133871e-13
2022-10-31,ALL,Ridge,CPER,1.952153522933171e-11
2022-11-30,ALL,Ridge,CPER,4.903542266220229e-12
2022-12-31,ALL,Ridge,CPER,4.482792565757615e-13
2023-01-31,ALL,Ridge,CPER,5.330181942596051e-12
2023-02-28,ALL,Ridge,CPER,7.09928093586164e-12
2023-03-31,ALL,Ridge,CPER,9.36553535566131e-12
2023-04-30,ALL,Ridge,CPER,9.178835183163652e-13
2023-05-31,ALL,Ridge,CPER,4.129586857759541e-12
2023-06-30,ALL,Ridge,CPER,2.647642840588688e-12
2023-07-31,ALL,Ridge,CPER,4.097762779522828e-13
2023-08-31,ALL,Ridge,CPER,8.601806454261928e-13
2023-09-30,ALL,Ridge,CPER,8.17627394984068e-13
2023-10-31,ALL,Ridge,CPER,3.1366900722062195e-11
2023-11-30,ALL,Ridge,CPER,2.0102655608404932e-11
2023-12-31,ALL,Ridge,CPER,0.1999999999887452
2024-01-31,ALL,Ridge,CPER,0.19999999988769956
2024-02-29,ALL,Ridge,CPER,3.5491151913677865e-12
2024-03-31,ALL,Ridge,CPER,5.831210688469845e-12
2024-04-30,ALL,Ridge,CPER,1.4842416853122063e-10
2024-05-31,ALL,Ridge,CPER,1.0172722972183579e-12
2024-06-30,ALL,Ridge,CPER,5.858456908921118e-12
2024-07-31,ALL,Ridge,CPER,2.716781095306941e-13
2024-08-31,ALL,Ridge,CPER,7.613886866245951e-12
2024-09-30,ALL,Ridge,CPER,0.1999999999874186
2024-10-31,ALL,Ridge,CPER,5.058459301162508e-11
2024-11-30,ALL,Ridge,CPER,7.143972545131936e-12
2024-12-31,ALL,Ridge,CPER,6.400341768011919e-13
2025-01-31,ALL,Ridge,CPER,2.0242188076241453e-12
2025-02-28,ALL,Ridge,CPER,3.773154024449082e-12
2025-03-31,ALL,Ridge,CPER,1.0487395741956846e-11
2025-04-30,ALL,Ridge,CPER,3.3179720896278925e-12
2025-05-31,ALL,Ridge,CPER,8.005851333383717e-13
2025-06-30,ALL,Ridge,CPER,0.19999999998956355
2025-07-31,ALL,Ridge,CPER,7.035662831625155e-13
2025-08-31,ALL,Ridge,CPER,6.537561243118351e-13
2025-09-30,ALL,Ridge,CPER,1.094484742030655e-11
2008-10-31,ALL,Ridge,CRYPTO_EQ,
2008-11-30,ALL,Ridge,CRYPTO_EQ,
2008-12-31,ALL,Ridge,CRYPTO_EQ,
2009-01-31,ALL,Ridge,CRYPTO_EQ,
2009-02-28,ALL,Ridge,CRYPTO_EQ,
2009-03-31,ALL,Ridge,CRYPTO_EQ,
2009-04-30,ALL,Ridge,CRYPTO_EQ,
2009-05-31,ALL,Ridge,CRYPTO_EQ,
2009-06-30,ALL,Ridge,CRYPTO_EQ,
2009-07-31,ALL,Ridge,CRYPTO_EQ,
2009-08-31,ALL,Ridge,CRYPTO_EQ,
2009-09-30,ALL,Ridge,CRYPTO_EQ,
2009-10-31,ALL,Ridge,CRYPTO_EQ,1.0457966276866293e-13
2009-11-30,ALL,Ridge,CRYPTO_EQ,0.0
2009-12-31,ALL,Ridge,CRYPTO_EQ,8.960912465597473e-13
2010-01-31,ALL,Ridge,CRYPTO_EQ,0.057142857125150485
2010-02-28,ALL,Ridge,CRYPTO_EQ,0.01428571428705925
2010-03-31,ALL,Ridge,CRYPTO_EQ,1.7253862381723884e-13
2010-04-30,ALL,Ridge,CRYPTO_EQ,1.6506730702609e-12
2010-05-31,ALL,Ridge,CRYPTO_EQ,3.3136664989903274e-11
2010-06-30,ALL,Ridge,CRYPTO_EQ,1.051639289278978e-12
2010-07-31,ALL,Ridge,CRYPTO_EQ,1.9944856288342207e-12
2010-08-31,ALL,Ridge,CRYPTO_EQ,0.06666666666585977
2010-09-30,ALL,Ridge,CRYPTO_EQ,3.049745535852428e-13
2010-10-31,ALL,Ridge,CRYPTO_EQ,1.4523911452229876e-12
2010-11-30,ALL,Ridge,CRYPTO_EQ,7.12544078804769e-13
2010-12-31,ALL,Ridge,CRYPTO_EQ,1.0848426388071212e-13
2011-01-31,ALL,Ridge,CRYPTO_EQ,3.783316464470666e-12
2011-02-28,ALL,Ridge,CRYPTO_EQ,2.828822055754789e-12
2011-03-31,ALL,Ridge,CRYPTO_EQ,8.977442033326418e-12
2011-04-30,ALL,Ridge,CRYPTO_EQ,5.822475885912411e-13
2011-05-31,ALL,Ridge,CRYPTO_EQ,1.8510742351559706e-12
2011-06-30,ALL,Ridge,CRYPTO_EQ,0.03636363637886228
2011-07-31,ALL,Ridge,CRYPTO_EQ,0.07272727272494008
2011-08-31,ALL,Ridge,CRYPTO_EQ,1.7996159486737117e-13
2011-09-30,ALL,Ridge,CRYPTO_EQ,1.1741690141603662e-12
2011-10-31,ALL,Ridge,CRYPTO_EQ,3.9059236102766113e-13
2011-11-30,ALL,Ridge,CRYPTO_EQ,0.07272727272718083
2011-12-31,ALL,Ridge,CRYPTO_EQ,0.059999999878010135
2012-01-31,ALL,Ridge,CRYPTO_EQ,2.4607493718501203e-11
2012-02-29,ALL,Ridge,CRYPTO_EQ,1.3823590586621487e-10
2012-03-31,ALL,Ridge,CRYPTO_EQ,1.6895721731657107e-12
2012-04-30,ALL,Ridge,CRYPTO_EQ,3.891033910143832e-12
2012-05-31,ALL,Ridge,CRYPTO_EQ,2.8269285754433187e-12
2012-06-30,ALL,Ridge,CRYPTO_EQ,2.5720653910127535e-12
2012-07-31,ALL,Ridge,CRYPTO_EQ,9.389482136259823e-12
2012-08-31,ALL,Ridge,CRYPTO_EQ,1.4571538398047834e-13
2012-09-30,ALL,Ridge,CRYPTO_EQ,2.427997850634142e-12
2012-10-31,ALL,Ridge,CRYPTO_EQ,1.444931047588555e-13
2012-11-30,ALL,Ridge,CRYPTO_EQ,3.856252985904324e-12
2012-12-31,ALL,Ridge,CRYPTO_EQ,3.7018540786279654e-13
2013-01-31,ALL,Ridge,CRYPTO_EQ,1.1085553735678547e-12
2013-02-28,ALL,Ridge,CRYPTO_EQ,1.0977345187494135e-12
2013-03-31,ALL,Ridge,CRYPTO_EQ,3.704307438830632e-12
2013-04-30,ALL,Ridge,CRYPTO_EQ,6.817965750126644e-13
2013-05-31,ALL,Ridge,CRYPTO_EQ,1.959030338883205e-12
2013-06-30,ALL,Ridge,CRYPTO_EQ,3.0628783753134044e-12
2013-07-31,ALL,Ridge,CRYPTO_EQ,1.892036208628488e-12
2013-08-31,ALL,Ridge,CRYPTO_EQ,4.218496932724631e-12
2013-09-30,ALL,Ridge,CRYPTO_EQ,2.69312613067854e-13
2013-10-31,ALL,Ridge,CRYPTO_EQ,5.596947266683195e-12
2013-11-30,ALL,Ridge,CRYPTO_EQ,3.652684343639707e-12
2013-12-31,ALL,Ridge,CRYPTO_EQ,2.6768775716931973e-12
2014-01-31,ALL,Ridge,CRYPTO_EQ,1.0723166921920238e-12
2014-02-28,ALL,Ridge,CRYPTO_EQ,0.0
2014-03-31,ALL,Ridge,CRYPTO_EQ,9.21506590521626e-13
2014-04-30,ALL,Ridge,CRYPTO_EQ,1.9596506540193542e-12
2014-05-31,ALL,Ridge,CRYPTO_EQ,3.874036015279332e-12
2014-06-30,ALL,Ridge,CRYPTO_EQ,2.57178799080028e-12
2014-07-31,ALL,Ridge,CRYPTO_EQ,1.987443953738107e-12
2014-08-31,ALL,Ridge,CRYPTO_EQ,2.9628163173329184e-13
2014-09-30,ALL,Ridge,CRYPTO_EQ,8.023807820674612e-13
2014-10-31,ALL,Ridge,CRYPTO_EQ,3.625656685019033e-12
2014-11-30,ALL,Ridge,CRYPTO_EQ,2.466968230992258e-12
2014-12-31,ALL,Ridge,CRYPTO_EQ,2.595883380350936e-13
2015-01-31,ALL,Ridge,CRYPTO_EQ,3.984378995783189e-13
2015-02-28,ALL,Ridge,CRYPTO_EQ,5.211070971139295e-12
2015-03-31,ALL,Ridge,CRYPTO_EQ,2.989324831759701e-12
2015-04-30,ALL,Ridge,CRYPTO_EQ,3.4397791171559117e-12
2015-05-31,ALL,Ridge,CRYPTO_EQ,4.2200712965774825e-13
2015-06-30,ALL,Ridge,CRYPTO_EQ,1.2161435494291999e-12
2015-07-31,ALL,Ridge,CRYPTO_EQ,1.6791798015123037e-12
2015-08-31,ALL,Ridge,CRYPTO_EQ,9.894198804827195e-12
2015-09-30,ALL,Ridge,CRYPTO_EQ,1.126202294171877e-11
2015-10-31,ALL,Ridge,CRYPTO_EQ,4.770429679929757e-12
2015-11-30,ALL,Ridge,CRYPTO_EQ,1.27890692281464e-12
2015-12-31,ALL,Ridge,CRYPTO_EQ,2.854630361412426e-13
2016-01-31,ALL,Ridge,CRYPTO_EQ,1.7857755194325033e-12
2016-02-29,ALL,Ridge,CRYPTO_EQ,4.6006308223789236e-12
2016-03-31,ALL,Ridge,CRYPTO_EQ,1.1929404571791939e-12
2016-04-30,ALL,Ridge,CRYPTO_EQ,5.651455582273303e-12
2016-05-31,ALL,Ridge,CRYPTO_EQ,2.0191170701220504e-12
2016-06-30,ALL,Ridge,CRYPTO_EQ,4.673107369319686e-12
2016-07-31,ALL,Ridge,CRYPTO_EQ,6.959640133319561e-12
2016-08-31,ALL,Ridge,CRYPTO_EQ,3.020516181259751e-12
2016-09-30,ALL,Ridge,CRYPTO_EQ,7.761678145949991e-12
2016-10-31,ALL,Ridge,CRYPTO_EQ,1.6696715386187363e-12
2016-11-30,ALL,Ridge,CRYPTO_EQ,3.984098424733646e-12
2016-12-31,ALL,Ridge,CRYPTO_EQ,1.1092397125802265e-12
2017-01-31,ALL,Ridge,CRYPTO_EQ,1.1767983484509927e-12
2017-02-28,ALL,Ridge,CRYPTO_EQ,2.777099514967828e-12
2017-03-31,ALL,Ridge,CRYPTO_EQ,3.338066586247835e-12
2017-04-30,ALL,Ridge,CRYPTO_EQ,9.629383782501544e-13
2017-05-31,ALL,Ridge,CRYPTO_EQ,1.5081295915497023e-12
2017-06-30,ALL,Ridge,CRYPTO_EQ,1.8696951484339387e-12
2017-07-31,ALL,Ridge,CRYPTO_EQ,7.929076545510557e-12
2017-08-31,ALL,Ridge,CRYPTO_EQ,3.222184314014774e-12
2017-09-30,ALL,Ridge,CRYPTO_EQ,7.881023910174422e-13
2017-10-31,ALL,Ridge,CRYPTO_EQ,1.616842085664253e-12
2017-11-30,ALL,Ridge,CRYPTO_EQ,3.4654035356573572e-12
2017-12-31,ALL,Ridge,CRYPTO_EQ,8.784483895353774e-13
2018-01-31,ALL,Ridge,CRYPTO_EQ,3.9066455548402425e-12
2018-02-28,ALL,Ridge,CRYPTO_EQ,5.504639171802816e-12
2018-03-31,ALL,Ridge,CRYPTO_EQ,3.987080599581393e-12
2018-04-30,ALL,Ridge,CRYPTO_EQ,1.0410671720710224e-12
2018-05-31,ALL,Ridge,CRYPTO_EQ,1.338643331665798e-11
2018-06-30,ALL,Ridge,CRYPTO_EQ,7.859615042750497e-12
2018-07-31,ALL,Ridge,CRYPTO_EQ,7.111305385225871e-12
2018-08-31,ALL,Ridge,CRYPTO_EQ,6.640116931652431e-12
2018-09-30,ALL,Ridge,CRYPTO_EQ,0.0
2018-10-31,ALL,Ridge,CRYPTO_EQ,1.555328529367083e-12
2018-11-30,ALL,Ridge,CRYPTO_EQ,0.0
2018-12-31,ALL,Ridge,CRYPTO_EQ,6.986654466700591e-12
2019-01-31,ALL,Ridge,CRYPTO_EQ,0.0
2019-02-28,ALL,Ridge,CRYPTO_EQ,0.19999999999697604
2019-03-31,ALL,Ridge,CRYPTO_EQ,7.072410147965941e-13
2019-04-30,ALL,Ridge,CRYPTO_EQ,0.19999999999972812
2019-05-31,ALL,Ridge,CRYPTO_EQ,0.19999999999965803
2019-06-30,ALL,Ridge,CRYPTO_EQ,0.2000000000002897
2019-07-31,ALL,Ridge,CRYPTO_EQ,4.033635049635417e-13
2019-08-31,ALL,Ridge,CRYPTO_EQ,1.3665055995730616e-11
2019-09-30,ALL,Ridge,CRYPTO_EQ,1.3080893185463052e-13
2019-10-31,ALL,Ridge,CRYPTO_EQ,0.19999999999944418
2019-11-30,ALL,Ridge,CRYPTO_EQ,7.4571852313152e-12
2019-12-31,ALL,Ridge,CRYPTO_EQ,4.840439325860143e-12
2020-01-31,ALL,Ridge,CRYPTO_EQ,1.1213227273434532e-12
2020-02-29,ALL,Ridge,CRYPTO_EQ,0.19999999998489199
2020-03-31,ALL,Ridge,CRYPTO_EQ,1.3101819025164693e-12
2020-04-30,ALL,Ridge,CRYPTO_EQ,0.1999999999977893
2020-05-31,ALL,Ridge,CRYPTO_EQ,0.19999999999995122
2020-06-30,ALL,Ridge,CRYPTO_EQ,0.2000000000002376
2020-07-31,ALL,Ridge,CRYPTO_EQ,0.2000000000000335
2020-08-31,ALL,Ridge,CRYPTO_EQ,0.2000000000000165
2020-09-30,ALL,Ridge,CRYPTO_EQ,0.20000000000000964
2020-10-31,ALL,Ridge,CRYPTO_EQ,0.20000000000001175
2020-11-30,ALL,Ridge,CRYPTO_EQ,0.20000000000026416
2020-12-31,ALL,Ridge,CRYPTO_EQ,0.20000000000034732
2021-01-31,ALL,Ridge,CRYPTO_EQ,0.20000000000010154
2021-02-28,ALL,Ridge,CRYPTO_EQ,0.20000000000008433
2021-03-31,ALL,Ridge,CRYPTO_EQ,0.20000000000001347
2021-04-30,ALL,Ridge,CRYPTO_EQ,0.20000000000024165
2021-05-31,ALL,Ridge,CRYPTO_EQ,0.20000000000003754
2021-06-30,ALL,Ridge,CRYPTO_EQ,0.19999999999740967
2021-07-31,ALL,Ridge,CRYPTO_EQ,0.19999999998470436
2021-08-31,ALL,Ridge,CRYPTO_EQ,0.19999999999950038
2021-09-30,ALL,Ridge,CRYPTO_EQ,0.0
2021-10-31,ALL,Ridge,CRYPTO_EQ,0.20000000000002627
2021-11-30,ALL,Ridge,CRYPTO_EQ,0.20000000000020632
2021-12-31,ALL,Ridge,CRYPTO_EQ,1.512337657084949e-13
2022-01-31,ALL,Ridge,CRYPTO_EQ,6.72254288790107e-12
2022-02-28,ALL,Ridge,CRYPTO_EQ,4.624845282576105e-12
2022-03-31,ALL,Ridge,CRYPTO_EQ,0.19999999999212265
2022-04-30,ALL,Ridge,CRYPTO_EQ,3.74667287121712e-12
2022-05-31,ALL,Ridge,CRYPTO_EQ,1.3582506604337486e-12
2022-06-30,ALL,Ridge,CRYPTO_EQ,8.118892108768379e-13
2022-07-31,ALL,Ridge,CRYPTO_EQ,4.7333072482669344e-12
2022-08-31,ALL,Ridge,CRYPTO_EQ,8.383994961200614e-13
2022-09-30,ALL,Ridge,CRYPTO_EQ,2.9772501829720867e-13
2022-10-31,ALL,Ridge,CRYPTO_EQ,0.19999999999983986
2022-11-30,ALL,Ridge,CRYPTO_EQ,0.19999999999548151
2022-12-31,ALL,Ridge,CRYPTO_EQ,0.1999999999999858
2023-01-31,ALL,Ridge,CRYPTO_EQ,0.20000000000001295
2023-02-28,ALL,Ridge,CRYPTO_EQ,0.20000000000002385
2023-03-31,ALL,Ridge,CRYPTO_EQ,0.20000000000009752
2023-04-30,ALL,Ridge,CRYPTO_EQ,0.2000000000000014
2023-05-31,ALL,Ridge,CRYPTO_EQ,0.19999999999280302
2023-06-30,ALL,Ridge,CRYPTO_EQ,0.19999999999926327
2023-07-31,ALL,Ridge,CRYPTO_EQ,0.19999999999855178
2023-08-31,ALL,Ridge,CRYPTO_EQ,1.4620734237393024e-13
2023-09-30,ALL,Ridge,CRYPTO_EQ,7.778242036294823e-13
2023-10-31,ALL,Ridge,CRYPTO_EQ,2.1761221730854527e-11
2023-11-30,ALL,Ridge,CRYPTO_EQ,1.2035550336391197e-12
2023-12-31,ALL,Ridge,CRYPTO_EQ,0.19999999999996193
2024-01-31,ALL,Ridge,CRYPTO_EQ,0.20000000000000756
2024-02-29,ALL,Ridge,CRYPTO_EQ,0.200000000000078
2024-03-31,ALL,Ridge,CRYPTO_EQ,0.2000000000000532
2024-04-30,ALL,Ridge,CRYPTO_EQ,0.20000000000002627
2024-05-31,ALL,Ridge,CRYPTO_EQ,0.19999999999973384
2024-06-30,ALL,Ridge,CRYPTO_EQ,2.6536466751717997e-12
2024-07-31,ALL,Ridge,CRYPTO_EQ,2.5214275965079318e-12
2024-08-31,ALL,Ridge,CRYPTO_EQ,3.9661808091941965e-12
2024-09-30,ALL,Ridge,CRYPTO_EQ,3.301443210000324e-12
2024-10-31,ALL,Ridge,CRYPTO_EQ,1.3219766423056533e-11
2024-11-30,ALL,Ridge,CRYPTO_EQ,0.1999999999472615
2024-12-31,ALL,Ridge,CRYPTO_EQ,0.19999999999444418
2025-01-31,ALL,Ridge,CRYPTO_EQ,0.19999999999250806
2025-02-28,ALL,Ridge,CRYPTO_EQ,2.53770080539453e-12
2025-03-31,ALL,Ridge,CRYPTO_EQ,3.2868479636524855e-12
2025-04-30,ALL,Ridge,CRYPTO_EQ,0.19999999998102375
2025-05-31,ALL,Ridge,CRYPTO_EQ,0.20000000000000054
2025-06-30,ALL,Ridge,CRYPTO_EQ,0.20000000000000462
2025-07-31,ALL,Ridge,CRYPTO_EQ,0.20000000000002272
2025-08-31,ALL,Ridge,CRYPTO_EQ,0.19999999999107088
2025-09-30,ALL,Ridge,CRYPTO_EQ,0.1999999999928876
2008-10-31,ALL,Ridge,DAX,
2008-11-30,ALL,Ridge,DAX,
2008-12-31,ALL,Ridge,DAX,
2009-01-31,ALL,Ridge,DAX,
2009-02-28,ALL,Ridge,DAX,
2009-03-31,ALL,Ridge,DAX,
2009-04-30,ALL,Ridge,DAX,
2009-05-31,ALL,Ridge,DAX,
2009-06-30,ALL,Ridge,DAX,
2009-07-31,ALL,Ridge,DAX,
2009-08-31,ALL,Ridge,DAX,
2009-09-30,ALL,Ridge,DAX,
2009-10-31,ALL,Ridge,DAX,1.0457966276866293e-13
2009-11-30,ALL,Ridge,DAX,0.0
2009-12-31,ALL,Ridge,DAX,8.960912465597473e-13
2010-01-31,ALL,Ridge,DAX,0.057142857125150485
2010-02-28,ALL,Ridge,DAX,0.01428571428705925
2010-03-31,ALL,Ridge,DAX,1.7253862381723884e-13
2010-04-30,ALL,Ridge,DAX,1.6506730702609e-12
2010-05-31,ALL,Ridge,DAX,3.3136664989903274e-11
2010-06-30,ALL,Ridge,DAX,1.051639289278978e-12
2010-07-31,ALL,Ridge,DAX,1.9944856288342207e-12
2010-08-31,ALL,Ridge,DAX,0.06666666666585977
2010-09-30,ALL,Ridge,DAX,3.049745535852428e-13
2010-10-31,ALL,Ridge,DAX,1.4523911452229876e-12
2010-11-30,ALL,Ridge,DAX,7.12544078804769e-13
2010-12-31,ALL,Ridge,DAX,1.0848426388071212e-13
2011-01-31,ALL,Ridge,DAX,3.783316464470666e-12
2011-02-28,ALL,Ridge,DAX,2.828822055754789e-12
2011-03-31,ALL,Ridge,DAX,8.977442033326418e-12
2011-04-30,ALL,Ridge,DAX,5.822475885912411e-13
2011-05-31,ALL,Ridge,DAX,1.8510742351559706e-12
2011-06-30,ALL,Ridge,DAX,0.03636363637886228
2011-07-31,ALL,Ridge,DAX,0.07272727272494008
2011-08-31,ALL,Ridge,DAX,1.7996159486737117e-13
2011-09-30,ALL,Ridge,DAX,1.1741690141603662e-12
2011-10-31,ALL,Ridge,DAX,3.9059236102766113e-13
2011-11-30,ALL,Ridge,DAX,0.07272727272718083
2011-12-31,ALL,Ridge,DAX,0.059999999878010135
2012-01-31,ALL,Ridge,DAX,2.4607493718501203e-11
2012-02-29,ALL,Ridge,DAX,1.3823590586621487e-10
2012-03-31,ALL,Ridge,DAX,1.6895721731657107e-12
2012-04-30,ALL,Ridge,DAX,3.891033910143832e-12
2012-05-31,ALL,Ridge,DAX,2.8269285754433187e-12
2012-06-30,ALL,Ridge,DAX,2.5720653910127535e-12
2012-07-31,ALL,Ridge,DAX,9.389482136259823e-12
2012-08-31,ALL,Ridge,DAX,1.4571538398047834e-13
2012-09-30,ALL,Ridge,DAX,2.427997850634142e-12
2012-10-31,ALL,Ridge,DAX,1.444931047588555e-13
2012-11-30,ALL,Ridge,DAX,3.856252985904324e-12
2012-12-31,ALL,Ridge,DAX,3.7018540786279654e-13
2013-01-31,ALL,Ridge,DAX,1.1085553735678547e-12
2013-02-28,ALL,Ridge,DAX,1.0977345187494135e-12
2013-03-31,ALL,Ridge,DAX,3.704307438830632e-12
2013-04-30,ALL,Ridge,DAX,6.817965750126644e-13
2013-05-31,ALL,Ridge,DAX,1.959030338883205e-12
2013-06-30,ALL,Ridge,DAX,3.0628783753134044e-12
2013-07-31,ALL,Ridge,DAX,1.892036208628488e-12
2013-08-31,ALL,Ridge,DAX,4.218496932724631e-12
2013-09-30,ALL,Ridge,DAX,2.69312613067854e-13
2013-10-31,ALL,Ridge,DAX,5.596947266683195e-12
2013-11-30,ALL,Ridge,DAX,3.652684343639707e-12
2013-12-31,ALL,Ridge,DAX,2.6768775716931973e-12
2014-01-31,ALL,Ridge,DAX,1.0723166921920238e-12
2014-02-28,ALL,Ridge,DAX,0.0
2014-03-31,ALL,Ridge,DAX,9.21506590521626e-13
2014-04-30,ALL,Ridge,DAX,1.9596506540193542e-12
2014-05-31,ALL,Ridge,DAX,3.874036015279332e-12
2014-06-30,ALL,Ridge,DAX,2.57178799080028e-12
2014-07-31,ALL,Ridge,DAX,1.987443953738107e-12
2014-08-31,ALL,Ridge,DAX,2.9628163173329184e-13
2014-09-30,ALL,Ridge,DAX,8.023807820674612e-13
2014-10-31,ALL,Ridge,DAX,3.625656685019033e-12
2014-11-30,ALL,Ridge,DAX,2.466968230992258e-12
2014-12-31,ALL,Ridge,DAX,2.595883380350936e-13
2015-01-31,ALL,Ridge,DAX,3.984378995783189e-13
2015-02-28,ALL,Ridge,DAX,5.211070971139295e-12
2015-03-31,ALL,Ridge,DAX,2.989324831759701e-12
2015-04-30,ALL,Ridge,DAX,3.4397791171559117e-12
2015-05-31,ALL,Ridge,DAX,4.2200712965774825e-13
2015-06-30,ALL,Ridge,DAX,1.2161435494291999e-12
2015-07-31,ALL,Ridge,DAX,1.6791798015123037e-12
2015-08-31,ALL,Ridge,DAX,9.894198804827195e-12
2015-09-30,ALL,Ridge,DAX,1.126202294171877e-11
2015-10-31,ALL,Ridge,DAX,4.770429679929757e-12
2015-11-30,ALL,Ridge,DAX,1.27890692281464e-12
2015-12-31,ALL,Ridge,DAX,2.854630361412426e-13
2016-01-31,ALL,Ridge,DAX,1.7857755194325033e-12
2016-02-29,ALL,Ridge,DAX,4.6006308223789236e-12
2016-03-31,ALL,Ridge,DAX,1.1929404571791939e-12
2016-04-30,ALL,Ridge,DAX,5.651455582273303e-12
2016-05-31,ALL,Ridge,DAX,2.0191170701220504e-12
2016-06-30,ALL,Ridge,DAX,4.673107369319686e-12
2016-07-31,ALL,Ridge,DAX,6.959640133319561e-12
2016-08-31,ALL,Ridge,DAX,3.020516181259751e-12
2016-09-30,ALL,Ridge,DAX,7.761678145949991e-12
2016-10-31,ALL,Ridge,DAX,1.6696715386187363e-12
2016-11-30,ALL,Ridge,DAX,3.984098424733646e-12
2016-12-31,ALL,Ridge,DAX,1.1092397125802265e-12
2017-01-31,ALL,Ridge,DAX,1.1767983484509927e-12
2017-02-28,ALL,Ridge,DAX,2.777099514967828e-12
2017-03-31,ALL,Ridge,DAX,3.338066586247835e-12
2017-04-30,ALL,Ridge,DAX,9.629383782501544e-13
2017-05-31,ALL,Ridge,DAX,1.5081295915497023e-12
