,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2018-12-31,2.5724239898959385e-11,7.472954722780602e-11,2.6442468807128815e-10,0.1999999964823931,3.6500531503304274e-10,0.19999999975564706,0.19999999958625897,2.3928371480954226e-10,0.19999998681842934,8.271013936803611e-11,8.36679094568105e-10,5.005690331984923e-09,0.19999999974616695,1.0716857605310222e-08
2019-01-31,3.171431446029917e-10,1.8479694462708078e-10,1.8776986796580008e-10,7.57441529038501e-10,2.264457700364918e-10,3.109153789498901e-10,2.901530040202474e-10,0.19999999900047535,0.1999999999112643,2.4998143943914647e-10,0.19999999945141303,0.19999999961303755,0.1999999991446209,3.545417512687134e-10
2019-02-28,1.0319224073907309e-11,2.2302558240061543e-11,0.19999999997402107,3.491210145331141e-11,1.836028287676698e-11,6.912944002486015e-11,1.6495729698649982e-10,1.6507108809097476e-11,0.19999999996338885,2.073559464973241e-11,0.19999999986123715,0.1999999999207505,0.19999999988877173,3.4607157460550336e-11
2019-03-31,5.204873800452542e-11,0.19999999984586544,0.1999999999963487,2.1777124503928545e-11,1.3424199975590315e-11,2.7878433102572563e-11,2.8446770740330018e-11,8.462059081226138e-12,0.19999999998864926,1.4094824908418214e-11,0.19999999997230644,0.19999999997793663,3.484828160260609e-11,1.791316252531057e-11
2019-04-30,0.19999999997799453,0.19999999933973284,0.1999999999627001,0.19999999997798884,2.3922800583620752e-11,3.2893712416927915e-11,5.321299079638347e-11,1.9414484160096805e-11,0.19999999990969325,2.453557895729629e-11,8.857128555634358e-11,5.233942090431639e-10,3.8222979126036656e-11,2.7722361951807717e-11
2019-05-31,0.19999998596139046,7.28085711301247e-11,9.543216872350628e-11,0.19999999794053527,1.5911323791641808e-10,0.19999999950415848,0.19999999941447477,7.111376357910962e-11,1.4372841293828192e-08,2.529814801529549e-10,2.4211467101738896e-10,6.786865627373497e-10,0.19999999951368727,1.7206621369815581e-09
2019-06-30,4.5842686161766083e-11,1.776513105649535e-10,8.9785015736496e-11,0.19999999925681067,1.5459192333537096e-10,0.19999999989838627,0.19999999989142347,7.037781056184449e-11,0.19999999969594462,1.4884308243194793e-10,1.6822785391769944e-10,1.407314519531783e-10,0.19999999989791264,3.634713055717172e-10
2019-07-31,4.831792974287193e-12,0.19999999997618834,7.946152353513132e-12,3.4472078679308312e-09,1.9275071138139267e-11,0.1999999999644195,0.19999999995877804,6.301519792630753e-12,0.19999999644035799,1.7567731221127268e-11,2.0864880621924696e-11,6.570839661042931e-11,0.19999999996345666,1.0709597233452045e-10
2019-08-31,4.000092694494699e-11,1.4558305287529642e-10,9.982999788047814e-11,0.19999999806933672,1.7514831833400047e-10,0.1999999998466256,0.19999999988575004,8.364289704863334e-11,0.19999999864697335,1.5461252442905905e-10,1.7453110384615382e-10,1.5696185027875125e-10,0.19999999989692954,2.624073924586052e-09
2019-09-30,3.987705054926564e-11,3.6641779475470338e-09,4.505753830096876e-11,0.19999999629574908,4.787188015001721e-11,0.19999999975932814,0.19999999978565355,4.840526504365362e-11,0.19999999959287668,3.9138570965699776e-11,4.703463297005751e-11,2.3678541176870813e-10,0.1999999998089601,5.89084266118285e-10
2019-10-31,3.544379188108542e-11,3.1289792783294045e-10,8.16065028911539e-11,0.19999999880411196,1.3559205403467888e-10,0.19999999980598634,0.1999999998222346,7.261518828572094e-11,0.19999999914637306,9.962913757403293e-11,1.2185768477325944e-10,8.410419926262335e-10,0.19999999979288313,9.277266351393021e-10
2019-11-30,2.657789643846559e-11,1.6967662198850912e-09,2.4265636681278427e-11,0.199999999818591,4.129784879519665e-11,0.199999999829884,0.199999999837657,2.6303058185415236e-11,0.19999999846945007,3.014999805411965e-11,3.983455218071495e-11,2.0150677630885154e-10,0.1999999997747722,1.8294366015867432e-10
