,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2016-07-31,2.0347937319088033e-10,1.6045464576218312e-10,1.5314948082511863e-10,2.7275392621775492e-11,0.1999999998816003,0.19999999990831618,2.7275392621775492e-11,3.156690521341973e-11,0.19999999795564222,0.19999999991523615,1.8061793509990423e-09,5.6840241390577803e-11,0.19999999987298445
2016-08-31,8.496051263026452e-11,1.2714828674843082e-09,0.19999999571671373,1.3900268200608606e-11,0.19999999994465054,0.1999999999568502,1.3900268200608606e-11,0.19999999983967162,2.893578798343297e-09,1.9770824274343293e-10,7.98917383351905e-11,7.2110011036931e-11,0.19999999991458126
2016-09-30,4.1551206078380545e-11,4.4735981878804217e-11,1.7538026591975426e-10,2.8438577122276927e-11,0.19999999993905263,0.19999999996097345,2.8438577122276927e-11,0.19999999987583583,0.19999999987226494,5.091162777770493e-11,4.354356095495808e-11,4.094525552448936e-11,0.19999999989792805
2016-10-31,2.759228480994883e-11,1.2400216183341968e-11,2.6528983826727465e-11,3.1517464779585813e-12,0.19999999998844134,0.19999999999276696,3.1517464779585813e-12,0.19999999982390015,0.19999995430639855,7.1318288514984155e-12,1.1306596944635074e-11,4.5808733482039946e-08,0.19999999998849613
2016-11-30,3.029710705742893e-09,0.19999999998645918,0.19999999998673956,1.978072721551009e-12,0.1999999970252095,0.19999999995521345,1.978072721551009e-12,0.19999999991212436,1.054181399342832e-11,4.918298150431724e-12,3.824543783561013e-12,6.0131810668032e-11,2.1170731673097794e-11
2016-12-31,0.19999999993221587,0.19999999999520465,0.19999999999560888,8.610150252630138e-13,3.577992438781586e-11,0.19999999833749008,8.610150252630138e-13,2.0160156614413536e-11,0.1999999999928324,1.6383179444416122e-09,1.8063107285386011e-12,4.2607347502240554e-11,6.2543118573570935e-12
2017-01-31,5.743400300821767e-11,3.571835455604461e-11,7.975786526190008e-10,2.6531386476304678e-11,0.19999999994445433,0.199999999972574,2.6531386476304678e-11,3.170696042317941e-11,0.19999999993361425,0.19999999906849503,7.563858507592535e-11,7.620419414240343e-11,0.19999999995351891
2017-02-28,5.39160514376258e-11,8.861983329518024e-12,5.01172661498342e-11,7.595644798350726e-12,0.19999999999275805,0.19999999999500934,7.595644798350726e-12,8.36790880752659e-12,0.19999999994865333,0.1999999999025651,2.1896524466057965e-11,1.4898050636705245e-11,0.19999999998776502
2017-03-31,0.19999999127815335,2.6994651069221622e-11,1.6666678025455158e-10,2.0322996589154307e-11,0.19999999996897427,0.19999999997367393,2.0322996589154307e-11,2.436499307616903e-11,0.19999999991282655,8.498692925301546e-09,8.741899866557765e-11,6.426190845418234e-11,0.19999999995732556
2017-04-30,1.8358412532983744e-10,2.9265688839374703e-12,9.811413445985479e-12,2.2444887950509545e-12,0.19999999999507295,0.19999999999585308,2.2444887950509545e-12,2.6637024298543307e-12,0.19999999997960127,0.19999999981931613,7.180783571823827e-12,5.977522996489216e-12,0.19999999999352336
2017-05-31,6.353759236599591e-11,6.116186430861566e-11,5.660557961000053e-11,0.199999999937637,0.1999999998986379,0.19999999992509535,2.3073820932241445e-11,2.5261847150292277e-10,3.8493956950446056e-10,0.19999999949750055,4.7140943569319445e-11,4.42131134236645e-11,0.19999999980783822
2017-06-30,1.1804959808261966e-10,0.1999999996823356,1.4693667177759342e-10,0.19999999740202484,0.19999999981532746,0.19999999983662958,3.315425499365586e-11,1.6609608650461882e-09,3.311753921496685e-10,8.583416884540278e-10,1.3702288200474425e-10,5.5921743913867186e-11,0.19999999992211934
2017-07-31,3.3401332338682466e-10,7.455756176487648e-11,2.0568554894023765e-10,0.19999999994643763,0.19999999986691475,0.1999999999031147,5.496262597255502e-11,6.405847689846794e-11,2.9722184064843785e-10,0.1999999993121951,1.548987290065808e-10,1.2606808589805648e-10,0.19999999965987167
