,BITW,CPER,CRYPTO_EQ,DAX,DBC,DIA,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,GLD,ICLN,IEUS,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,TAN,UNG,USMV,USO,VGK,VNQ,VTV,VUG
2010-08-31,2.889592722526465e-12,2.889592722526465e-12,2.889592722526465e-12,2.889592722526465e-12,4.7629683768032805e-12,7.1594046685061554e-12,2.889592722526465e-12,0.19999999998734558,1.818661380593005e-12,1.7810659445811142e-12,1.2427575263947479e-09,3.373787903585838e-11,0.19999999990319808,4.0172882313458586e-12,0.19999999999582896,4.504821940300558e-12,4.47330357948349e-12,0.19999999999863932,2.889592722526465e-12,2.889592722526465e-12,3.936498662906191e-12,2.937052624600333e-12,2.889592722526465e-12,6.293519560428192e-13,1.321071003440971e-12,2.889592722526465e-12,4.9438574349266666e-12,3.0748174123108706e-12,2.889592722526465e-12,2.889592722526465e-12,2.889592722526465e-12,0.0,5.6378555535447135e-12,0.1999999987490635,2.896270875233246e-12,8.59650726074065e-13
2010-09-30,6.6215761208514274e-12,6.6215761208514274e-12,6.6215761208514274e-12,6.6215761208514274e-12,9.40148099714351e-12,3.7398868776741944e-11,6.6215761208514274e-12,5.117084778318822e-11,1.5799799186049282e-11,6.058869281988569e-12,1.5829512912213627e-11,1.4010723671618315e-11,1.818528241115525e-11,9.749287519217798e-12,0.19999999998358167,9.892156454782959e-12,9.780748909532014e-12,0.19999999997655227,6.6215761208514274e-12,6.6215761208514274e-12,9.015170466452631e-12,0.19999999990696554,6.6215761208514274e-12,8.899575602965297e-11,0.19999999968771015,6.6215761208514274e-12,1.2792409379628848e-10,0.1999999998320321,6.6215761208514274e-12,6.6215761208514274e-12,6.6215761208514274e-12,4.056509413701518e-12,4.646192443969648e-11,1.491414317665465e-11,1.631371192022164e-11,2.8740395152318276e-11
2010-10-31,6.899657150981623e-13,6.899657150981623e-13,6.899657150981623e-13,6.899657150981623e-13,9.162669705005427e-13,6.663086760998962e-12,6.899657150981623e-13,3.0423090220212665e-12,1.1970198196662134e-12,7.806226465381147e-13,1.085573176554107e-12,1.2986717816618753e-12,3.0394827812227928e-12,9.414443304057133e-13,0.1999999999997393,1.0677466531490175e-12,9.492924090495634e-13,2.7158605568547823e-12,6.899657150981623e-13,6.899657150981623e-13,1.114528878728634e-11,0.1999999999959791,6.899657150981623e-13,2.138461034497094e-10,5.2684721830727625e-11,6.899657150981623e-13,0.1999999999942108,0.1999999999318199,6.899657150981623e-13,6.899657150981623e-13,6.899657150981623e-13,4.4270616246572244e-13,1.2939383038269881e-12,1.090045223318398e-12,3.5311529151659058e-12,0.19999999976223995
2010-11-30,7.870403757409116e-12,7.870403757409116e-12,7.870403757409116e-12,7.870403757409116e-12,9.596977829022333e-12,3.8761641542440684e-11,7.870403757409116e-12,1.3094081347452974e-11,1.1413682623833273e-11,7.058944899180807e-12,1.0697253778591545e-11,1.0141853996336116e-11,1.0066134571074276e-11,0.199999999976104,0.1999999999808318,9.112023469277257e-12,8.96881117133791e-12,2.48670097573791e-11,7.870403757409116e-12,7.870403757409116e-12,0.1999999997533772,5.897529763640538e-11,7.870403757409116e-12,1.1626944590324984e-11,1.22989222703924e-11,7.870403757409116e-12,0.19999999989474843,1.7269469307294275e-11,7.870403757409116e-12,7.870403757409116e-12,7.870403757409116e-12,6.15904897934e-12,0.1999999999933301,1.0882677916184897e-11,1.1185221593899795e-11,2.4987822215596434e-11
2010-12-31,2.249013494922462e-14,2.249013494922462e-14,2.249013494922462e-14,2.249013494922462e-14,5.14345952659689e-14,6.42580540243839e-13,2.249013494922462e-14,1.1548718182592113e-13,0.19999999999887813,0.19999999999828222,6.643355323325955e-14,5.945634542497823e-14,5.743729864996798e-14,0.19999999999777732,1.9370990031694183e-13,0.19999999999661,0.19999999999898274,2.2660404159980605e-13,2.249013494922462e-14,2.249013494922462e-14,3.251268716574015e-14,5.966774177080563e-13,2.249013494922462e-14,3.02158110729861e-13,2.117604076498359e-13,2.249013494922462e-14,6.29816188296183e-13,3.438535027048934e-13,2.249013494922462e-14,2.249013494922462e-14,2.249013494922462e-14,0.0,4.767421354924412e-12,6.663143180358614e-14,5.934134809180533e-13,2.4248069364675266e-13
2011-01-31,9.84606322581228e-13,9.84606322581228e-13,9.84606322581228e-13,9.84606322581228e-13,1.5428523950636087e-12,1.987289320697652e-12,9.84606322581228e-13,1.0097743157872674e-11,2.4126755730238086e-12,1.2340933464562041e-12,1.6918507521819976e-12,1.6781835087566184e-12,1.841905508239338e-12,1.7461088052054795e-12,3.587939257974141e-11,1.7620849452997147e-12,1.7650465835515041e-12,4.592819534400935e-12,9.84606322581228e-13,9.84606322581228e-13,8.907761107459599e-12,0.19999999999220308,9.84606322581228e-13,2.2666353313661757e-12,3.1128915776377063e-12,9.84606322581228e-13,0.19999999999733045,0.19999999992595413,9.84606322581228e-13,9.84606322581228e-13,9.84606322581228e-13,7.436322625701872e-13,0.19999999998090112,0.19999999999664989,9.712470704603959e-12,2.1706407651493914e-12
2011-02-28,3.0028199842967854e-13,3.0028199842967854e-13,3.0028199842967854e-13,3.0028199842967854e-13,7.502014886986435e-13,3.0764466887763033e-13,3.0028199842967854e-13,0.19999999999832574,0.19999999998944964,0.0,2.0321703002081276e-12,1.901100582913519e-12,7.895990375472302e-12,3.5603309935652373e-13,5.472010215573719e-14,3.6084564838913753e-13,3.575873643464003e-13,0.1999999999983353,3.0028199842967854e-13,3.0028199842967854e-13,8.884791797518091e-14,1.429048898303763e-13,3.0028199842967854e-13,0.19999999999618082,0.19999999999831736,3.0028199842967854e-13,2.0744757158616907e-13,3.8159039991534204e-13,3.0028199842967854e-13,3.0028199842967854e-13,3.0028199842967854e-13,2.365754956583755e-13,0.0,0.0,5.363504160122258e-13,1.7766777023790962e-13
2011-03-31,2.1903951615891724e-12,2.1903951615891724e-12,2.1903951615891724e-12,2.1903951615891724e-12,5.046646090024022e-12,7.779934589754946e-13,2.1903951615891724e-12,0.1999999999953881,1.276687844958067e-11,2.4128602788427278e-12,5.320712193435531e-12,3.6009886553023344e-12,6.009553754997564e-12,4.072853595202917e-12,3.862224681482646e-13,4.10752672899076e-12,4.02928722797298e-12,0.19999999999538884,2.1903951615891724e-12,2.1903951615891724e-12,0.1999999999368859,3.975030887095564e-12,2.1903951615891724e-12,0.1999999999878668,0.19999999999444087,2.1903951615891724e-12,6.573219487858664e-13,4.4880355399192905e-13,2.1903951615891724e-12,2.1903951615891724e-12,2.1903951615891724e-12,1.7709944128712381e-12,3.04725894119838e-12,2.468642087126585e-13,3.69169291280851e-13,4.697694045984442e-12
2011-04-30,3.3692103312640367e-13,3.3692103312640367e-13,3.3692103312640367e-13,3.3692103312640367e-13,8.494759221641972e-13,7.03951879067528e-13,3.3692103312640367e-13,0.1999999999986716,0.1999999999885014,4.3087276560559714e-13,4.924223874894222e-13,6.746592747076986e-13,7.601019157420673e-13,7.90430568382291e-13,7.478324226943673e-13,8.05932347478367e-13,7.938350875699447e-13,0.1999999999986354,3.3692103312640367e-13,3.3692103312640367e-13,1.2670115185340313e-12,8.515191277915741e-13,3.3692103312640367e-13,0.1999999999950335,0.19999999999605092,3.3692103312640367e-13,8.21117620283329e-13,5.617497969235788e-13,3.3692103312640367e-13,3.3692103312640367e-13,3.3692103312640367e-13,2.945020638181614e-13,8.133088119142307e-13,6.640037063562764e-13,2.2993631471310725e-12,4.44195398139776e-12
2011-05-31,9.88137533057144e-13,9.88137533057144e-13,9.88137533057144e-13,9.88137533057144e-13,1.913427209453505e-12,2.622654963951289e-12,9.88137533057144e-13,3.081730192352607e-10,3.0520798170980655e-12,1.0854382868430432e-12,2.514731347337227e-12,2.095112861595855e-12,2.3484292405431247e-12,1.7534019313674716e-12,5.143199213869974e-12,1.731112241440556e-12,1.6927957943297902e-12,0.19999999997493575,9.88137533057144e-13,9.88137533057144e-13,1.8202154753765553e-12,0.19999999999784085,9.88137533057144e-13,0.19999999998557194,0.19999999999642262,9.88137533057144e-13,2.0529312585759207e-12,2.354718778353667e-12,9.88137533057144e-13,2.534272736240994e-15,9.88137533057144e-13,7.778038786883455e-13,1.8068687853878394e-12,2.3626249193519662e-12,2.095517316331845e-12,0.19999999968696058
2011-06-30,1.2620831171828185e-12,1.2620831171828185e-12,1.2620831171828185e-12,1.2620831171828185e-12,4.980539690565792e-12,7.076617983619909e-12,1.2620831171828185e-12,0.19999999999294768,0.1999999999771444,1.374196453760466e-12,1.6579111810844919e-09,7.457254592425074e-12,0.19999999822168035,4.852984423892534e-12,1.5191912881486474e-12,4.49501092283566e-12,4.264142132205173e-12,0.19999999999853205,1.2620831171828185e-12,1.2620831171828185e-12,4.9236055751923515e-12,1.9795504049287464e-11,1.2620831171828185e-12,1.2341723676137373e-11,0.1999999999986661,1.2620831171828185e-12,4.793393084287364e-12,2.4701218656109268e-12,1.2620831171828185e-12,0.0,1.2620831171828185e-12,7.840081022010632e-13,4.734841506937498e-12,4.758031521205272e-11,1.2488559370428976e-12,4.542992188403979e-12
2011-07-31,7.158881683275765e-13,7.158881683275765e-13,7.158881683275765e-13,7.158881683275765e-13,3.3328580523648246e-12,2.132436121805582e-12,7.158881683275765e-13,0.19999999999746698,0.1999999999940578,6.375285014664091e-13,0.19999999994449663,3.4284592237766726e-12,6.831131083254666e-11,1.9462691140850253e-12,7.042683182761106e-13,1.9484626183002553e-12,1.847057067316827e-12,0.1999999999995356,7.158881683275765e-13,7.158881683275765e-13,2.6821200148594874e-12,3.78955535111907e-12,7.158881683275765e-13,2.8936339626634117e-12,6.28208572797259e-13,7.158881683275765e-13,2.542178881833385e-12,1.3697423791607517e-12,7.158881683275765e-13,1.993080742757068e-14,7.158881683275765e-13,4.358327716139492e-13,2.377719958634637e-12,0.19999999995284676,5.073024513329267e-13,2.1865250146376753e-12
2011-08-31,6.724851852358515e-12,6.724851852358515e-12,6.724851852358515e-12,6.724851852358515e-12,0.19999999989564268,7.736411646181287e-12,6.724851852358515e-12,0.19999999994311718,1.9167396750171676e-12,4.673154955956855e-12,0.1999999999132616,3.95094021109741e-11,1.29296645954866e-10,3.024630417620777e-12,2.682874294647386e-12,9.735007376134103e-12,3.92128298639156e-12,0.19999999999204074,6.724851852358515e-12,6.724851852358515e-12,1.1075611362395134e-11,8.32845946587849e-12,6.724851852358515e-12,1.0189529971652542e-11,8.188450701871655e-12,6.724851852358515e-12,1.1015089911254466e-11,5.900841415091962e-12,6.724851852358515e-12,1.9581348546419282e-13,6.724851852358515e-12,3.909449008267672e-12,6.926172996274638e-12,0.19999999989786557,4.776406029700063e-12,1.1096796431930651e-11
2011-09-30,1.6502381911829462e-12,1.6502381911829462e-12,1.6502381911829462e-12,1.6502381911829462e-12,0.1999999999759615,1.3878712959307304e-12,1.6502381911829462e-12,0.1999999999937775,1.3273658747200705e-12,7.42032908671655e-13,2.8904663728772124e-12,1.47722473367198e-12,1.568701534602459e-12,6.605636757899781e-13,5.887501357840159e-13,6.548071144425404e-13,6.686325149327313e-13,0.19999999999911508,1.6502381911829462e-12,1.6502381911829462e-12,1.1963531561292266e-12,1.0430900367852016e-12,1.6502381911829462e-12,5.335477628670107e-12,0.19999999999646823,1.6502381911829462e-12,2.006553534714519e-12,1.2462532579197413e-12,1.6502381911829462e-12,2.4378420698201233e-13,1.6502381911829462e-12,8.892607808487778e-13,7.612570580503844e-13,0.19999999998945495,1.052763339482313e-12,1.3289525092129488e-12
2011-10-31,5.994979463490425e-13,5.994979463490425e-13,5.994979463490425e-13,5.994979463490425e-13,0.1999999999728014,9.77153966469366e-13,5.994979463490425e-13,0.1999999999984962,1.2247545373117831e-13,3.025278710102729e-13,4.109273518206041e-12,9.347681563863542e-13,2.6810910572008055e-13,2.6568092034347294e-13,3.000966879619309e-13,1.0536823587955076e-13,1.0067352731844501e-13,0.1999999999997061,5.994979463490425e-13,5.994979463490425e-13,2.651271079613175e-12,0.19999999999624488,5.994979463490425e-13,9.83591941640658e-12,3.751886010011753e-13,5.994979463490425e-13,2.6769192914939126e-12,6.336941686124794e-13,5.994979463490425e-13,6.71389222609884e-14,5.994979463490425e-13,3.543652611534764e-13,3.257788623287226e-13,0.19999999999837437,4.65366676651425e-13,2.910729354319936e-12
2011-11-30,1.2149223981053852e-12,1.2149223981053852e-12,1.2149223981053852e-12,1.2149223981053852e-12,0.1999999999895924,0.0,1.2149223981053852e-12,0.19999999999017662,0.0,0.0,3.021981156610099e-12,0.0,0.0,0.0,5.172167803408929e-13,0.0,0.0,0.1999999999983416,1.2149223981053852e-12,1.2149223981053852e-12,2.046260964305097e-11,0.1999999999904867,1.2149223981053852e-12,0.0,0.0,1.2149223981053852e-12,2.864846442957476e-12,0.0,1.2149223981053852e-12,5.5268671431551546e-14,1.2149223981053852e-12,7.355043613112509e-13,0.0,0.19999999998959977,7.726901237906857e-13,8.56788972684186e-15
2011-12-31,1.228473642181963e-11,1.228473642181963e-11,1.228473642181963e-11,1.228473642181963e-11,0.19999999424820006,2.378934574890942e-11,1.228473642181963e-11,0.19999999994805012,0.0,0.0,2.2085400118499255e-10,0.0,7.280992970807373e-13,0.0,9.789157422885308e-12,0.0,0.0,0.19999999995830428,1.228473642181963e-11,7.72705835794055e-13,5.16310120873926e-09,0.19999999971490084,1.228473642181963e-11,5.33377506680205e-10,2.3784181651871488e-12,1.228473642181963e-11,7.267611727300796e-11,1.2922478307688251e-11,1.228473642181963e-11,2.296366923293627e-13,1.228473642181963e-11,7.992900693132109e-12,3.3117788782217276e-13,0.1999999999437031,1.2548054305212715e-11,2.5033349327487606e-12
2012-01-31,2.2503139315344785e-11,2.2503139315344785e-11,2.2503139315344785e-11,2.2503139315344785e-11,1.998264474177798e-09,1.24057939600757e-10,2.2503139315344785e-11,0.1999999999465412,1.405285297917821e-12,2.641738765410292e-13,5.217997089571881e-09,1.0626761007791151e-13,6.440701504370858e-13,5.314594778692821e-13,2.2408811152276883e-11,2.654697713752848e-13,2.96852231134456e-13,0.19999999999085116,2.2503139315344785e-11,1.3249419896321812e-12,6.683229363879382e-08,0.19999999973180022,2.2503139315344785e-11,0.199999925407194,4.054572150809671e-11,2.2503139315344785e-11,3.6025327009327233e-10,4.674079091237079e-11,2.2503139315344785e-11,4.0852781463820627e-13,2.2503139315344785e-11,1.3548466733172666e-11,4.7654704740837005e-11,0.1999999999441203,3.5615631358734215e-11,9.834141201453425e-12
2012-02-29,2.585238253895872e-12,2.585238253895872e-12,2.585238253895872e-12,2.585238253895872e-12,3.03704726736508e-11,1.3112015352754166e-11,2.585238253895872e-12,0.1999999999842289,5.130678380222428e-12,0.0,3.318527824533264e-11,8.898158126247571e-12,0.0,1.295940784840577e-13,6.072438640983161e-12,4.721486901397181e-12,0.0,0.19999999999680865,2.585238253895872e-12,0.0,1.5398422698937988e-11,0.19999999998581616,2.585238253895872e-12,2.159705015002991e-11,0.199999999938694,2.585238253895872e-12,1.5659809445171235e-11,9.954095916712069e-12,2.585238253895872e-12,0.0,2.585238253895872e-12,1.8607633182252088e-12,7.1830183916387684e-12,0.19999999988641648,5.577677984242587e-12,3.332515597493142e-12
2012-03-31,1.521270255904532e-12,1.521270255904532e-12,1.521270255904532e-12,1.521270255904532e-12,3.5584545145225622e-12,3.715195857331162e-12,1.521270255904532e-12,0.1999999999853904,8.369161426441134e-13,4.2268895943526914e-14,3.927179500286553e-12,3.5663911463958117e-12,6.481850068829433e-14,2.4099145391121657e-12,2.6849600356565156e-12,2.4212468520068482e-12,2.234753530817683e-13,2.694944531203554e-12,1.521270255904532e-12,0.19999999999899698,3.945179644864849e-12,0.19999999998528006,1.521270255904532e-12,3.868801848959135e-12,0.19999999997237317,1.521270255904532e-12,3.8133103109783215e-12,3.932911103682734e-12,1.521270255904532e-12,3.944025505004922e-14,1.521270255904532e-12,1.1911314368067536e-12,3.0121354087787227e-12,0.1999999999896384,3.344123577826429e-12,3.815620871673404e-12
2012-04-30,1.385634327594658e-12,1.385634327594658e-12,1.385634327594658e-12,1.385634327594658e-12,3.6049059526741706e-12,4.322373967831888e-12,1.385634327594658e-12,0.1999999999793786,1.7279980813807087e-12,8.143362257482932e-13,6.302698204484984e-12,2.7420659371232018e-12,1.943121726039045e-12,1.1794404490390033e-12,2.2630390418375015e-12,1.2632593303070648e-12,1.363357631898128e-12,0.1999999999989665,1.385634327594658e-12,0.19999999997228618,4.778034314714593e-12,8.07621426405813e-12,1.385634327594658e-12,6.202250301122554e-12,0.19999999998608356,1.385634327594658e-12,4.390262466995096e-12,3.1355765398798595e-12,1.385634327594658e-12,5.669234837326359e-15,1.385634327594658e-12,1.0855958482567506e-12,2.4450460662620333e-12,0.1999999999850479,2.0992027916120002e-12,4.6364188211495585e-12
2012-05-31,8.307168850625516e-13,8.307168850625516e-13,8.307168850625516e-13,8.307168850625516e-13,1.6802142965624563e-12,2.0553559723515126e-12,8.307168850625516e-13,0.19999999998821724,1.3372957355300325e-13,9.412212627550306e-14,1.9460941165086887e-12,1.3118578871048868e-12,8.662435840112154e-13,1.6630359958455214e-13,5.041355372835038e-13,1.467409506986266e-13,1.8036151559155158e-13,0.19999999999781345,8.307168850625516e-13,3.0771505894131063e-13,1.997397844018773e-12,1.0693106616741403e-12,8.307168850625516e-13,1.4344967631377495e-12,0.19999999999485413,8.307168850625516e-13,2.0600652053577274e-12,1.4033084239347159e-12,0.0,1.8767492047864718e-14,8.307168850625516e-13,4.77060407821053e-13,2.6328670432565993e-13,0.1999999999955111,1.182578051670006e-12,0.19999999999682846
2012-06-30,1.424689694325325e-13,1.424689694325325e-13,1.424689694325325e-13,1.424689694325325e-13,1.7687228140376013e-13,1.9241057115482637e-13,1.424689694325325e-13,1.9787747339073723e-13,0.1999999999987879,1.16520290972269e-13,1.958971872223507e-13,0.19999999999924292,1.596448641772376e-13,0.19999999999969972,1.6836897750563436e-13,1.480303420620175e-13,0.19999999999769785,3.1991603213012537e-13,1.424689694325325e-13,0.1999999999987803,1.9371731760989477e-13,1.874412953639665e-13,1.424689694325325e-13,1.9176950076270204e-13,3.8154967045303254e-13,1.424689694325325e-13,1.9143273674073702e-13,1.8135619594825875e-13,2.919054410743796e-14,2.427586328456972e-14,1.424689694325325e-13,1.1356691365363029e-13,1.599830016911999e-13,2.0446675952282277e-13,1.732677479348137e-13,8.015604297414218e-13
2012-07-31,2.4808684769970877e-13,2.4808684769970877e-13,2.4808684769970877e-13,2.4808684769970877e-13,4.98439869412802e-13,6.235808269668649e-13,2.4808684769970877e-13,9.966636892821256e-12,0.19999999999973744,1.64362676450273e-13,7.570152612716918e-13,5.738742772061869e-13,3.036863444644837e-13,3.545984801017751e-13,2.1540268701132065e-11,3.050982635732991e-13,3.313104580793552e-13,0.19999999999887533,3.244313801851582e-14,9.276377544826465e-14,6.214528574412854e-13,7.042841887056911e-13,2.4808684769970877e-13,7.391868297852582e-13,0.19999999999984194,2.4808684769970877e-13,5.81993357252331e-13,9.711875369193764e-13,1.7899904301007416e-14,1.958456570841458e-14,2.4808684769970877e-13,1.6177804339551794e-13,4.1067981322099637e-13,0.19999999995886777,1.0368135930385655e-12,0.19999999999988394
2012-08-31,5.760949398973781e-13,5.760949398973781e-13,5.760949398973781e-13,5.760949398973781e-13,1.1993067336392145e-12,1.283545498349802e-12,5.760949398973781e-13,5.121863129608541e-12,1.804507389230523e-12,4.571334952144459e-13,1.5549919437165876e-12,1.055359731034004e-12,8.384092291232463e-13,7.585615778628791e-13,1.0709683794082718e-12,7.498851863016663e-13,7.416770641199239e-13,0.19999999999844104,1.5742791469218084e-13,0.19999999999994333,1.3927667969100837e-12,1.5413444605833487e-12,5.760949398973781e-13,1.6410355147869485e-12,0.19999999999827806,5.760949398973781e-13,1.2779304196893276e-12,7.97121370474064e-13,1.2354192593400217e-13,1.4818693032479555e-13,5.760949398973781e-13,4.501071621058721e-13,8.765298922356827e-13,0.19999999997319076,6.582442985336647e-13,0.19999999999983764
2012-09-30,4.237830508262263e-13,4.237830508262263e-13,4.237830508262263e-13,4.237830508262263e-13,9.392581603107342e-13,1.0993820957181926e-12,4.237830508262263e-13,0.19999999999201504,2.0900339783388867e-12,3.3638669225698676e-13,1.435786448696682e-12,9.061133817456671e-13,7.355840597688496e-13,5.995851922078155e-13,7.278417057490693e-13,6.119738371451028e-13,6.02403300587569e-13,0.19999999999971882,1.0597325346088058e-13,7.936066581754807e-14,1.1883026170104093e-12,1.1759248279554345e-11,4.237830508262263e-13,1.424075991447657e-12,0.1999999999984174,4.237830508262263e-13,1.755849858523761e-12,9.824836031725993e-13,1.0678293838602453e-13,8.34809979403281e-14,4.237830508262263e-13,3.023668984460042e-13,7.655940605686041e-13,0.19999999997766643,8.094597359349171e-13,0.19999999999934465
2012-10-31,1.9020780025585904e-13,1.9020780025585904e-13,1.9020780025585904e-13,1.9020780025585904e-13,4.131665094734348e-13,5.317985102553812e-13,1.9020780025585904e-13,0.19999999998678034,1.4645083304520309e-12,1.5025596905089362e-13,1.013228653877662e-12,4.2473836181718647e-13,3.7179619734754083e-13,2.9116291850522094e-13,2.315552243869742e-13,2.9638900236173887e-13,2.926942972675018e-13,0.19999999999903306,5.908851225090128e-14,0.2000000000000114,5.90394156092768e-13,6.617671774776195e-13,1.9020780025585904e-13,6.456463258665016e-13,0.1999999999987931,1.9020780025585904e-13,5.093778549063755e-13,3.219891187570418e-13,2.8044986416544352e-14,3.3619906748869984e-14,1.9020780025585904e-13,1.2946146106809952e-13,3.8363797841686734e-13,4.986430250173792e-12,2.690473128126998e-13,0.19999999999976065
2012-11-30,5.926164215743741e-13,5.926164215743741e-13,5.926164215743741e-13,5.926164215743741e-13,8.673477107955201e-13,9.07043194068217e-13,5.926164215743741e-13,3.7610253978629594e-12,0.19999999998877852,5.198221250154505e-13,1.0235417212088684e-12,9.258847075624537e-13,8.395846312583249e-13,7.791723865274427e-13,9.146616237992035e-13,7.87622267705047e-13,7.777660329059651e-13,0.1999999999897978,9.585006059485625e-14,0.19999999999938187,9.376949417307698e-13,1.0626640060235875e-12,5.926164215743741e-13,9.565886063257059e-13,0.1999999999979547,5.926164215743741e-13,9.946506367123255e-13,8.805382082431932e-13,3.607159120805249e-14,3.054155202299356e-14,5.926164215743741e-13,4.3271678756754094e-13,8.521363111990668e-13,1.0690808112045879e-12,8.498348058791178e-13,0.19999999999904414
2012-12-31,1.071167105606014e-12,1.071167105606014e-12,1.071167105606014e-12,1.071167105606014e-12,1.61975650519358e-12,1.7602446634535973e-12,1.071167105606014e-12,2.9654709320233907e-12,0.19999999998363682,9.898639745005302e-13,2.217608154006901e-12,0.19999999998964627,1.7154523475972694e-12,9.003912199554244e-12,2.2430984818580736e-12,3.8899519690723415e-11,1.5315994853205803e-08,0.19999998457831783,1.7614384067990993e-13,0.19999999999900775,2.1699625918071436e-12,2.7455952762380796e-11,1.071167105606014e-12,3.105415183221291e-12,1.5119644524016116e-12,1.071167105606014e-12,2.696290850572835e-12,3.1360878510081944e-12,0.1999999999998031,3.784353556978313e-14,1.071167105606014e-12,7.990145413522296e-13,1.2542577738153557e-11,2.5463249803241012e-12,1.7026458335981814e-12,5.728962358240863e-12
2013-01-31,1.0247744255602991e-13,1.0247744255602991e-13,1.0247744255602991e-13,1.0247744255602991e-13,1.7151878691952006e-13,3.308016786023669e-13,1.0247744255602991e-13,5.017557668978215e-13,0.19999999999610088,6.678772454987424e-14,3.3780801735488227e-13,0.1999999999989553,1.3389240694948324e-13,0.19999999999929477,2.2242048020058624e-13,3.950912238662452e-13,1.2079340412205184e-12,6.406858700824185e-13,0.0,0.0,3.319331973889922e-13,0.19999999999733986,1.0247744255602991e-13,6.081005610288486e-13,8.567097888129843e-13,1.0247744255602991e-13,3.0395010128638343e-13,2.6093206465426595e-13,0.0,0.0,1.0247744255602991e-13,7.289951891695552e-14,0.19999999999944493,7.57699831762675e-13,3.5139665153420595e-13,4.921856607605856e-13
2013-02-28,2.578975567031826e-12,2.578975567031826e-12,2.578975567031826e-12,2.578975567031826e-12,4.101765810173916e-12,1.7849867767659412e-11,2.578975567031826e-12,0.19999999763132867,2.226188533931758e-09,1.4795078324372073e-12,1.273743768020334e-11,4.202964035483491e-12,2.8533307071577747e-12,2.5930960525509217e-12,4.382293365091196e-12,2.98297922140341e-12,2.7530028920150637e-12,2.5422991005211848e-11,5.743813774771693e-13,4.5443448648108997e-13,0.19999999989688805,3.420315982694927e-11,2.578975567031826e-12,0.19999999994503523,0.19999999998413284,2.578975567031826e-12,1.2222227002363126e-11,8.565490100165097e-12,4.1756410934316666e-13,4.704540173299709e-13,2.578975567031826e-12,1.8686751894409366e-12,3.989523200907668e-12,0.19999999997989695,2.1562702726469706e-11,1.502099467367713e-10
2013-03-31,3.4231299766380403e-12,3.4231299766380403e-12,3.4231299766380403e-12,3.4231299766380403e-12,5.320636989656616e-12,4.787572310647224e-11,3.4231299766380403e-12,0.19999999988071496,2.2545506258189293e-11,1.9719177955000683e-12,2.5574074554660736e-11,5.428263632775003e-12,3.334256970964442e-12,3.2695372117630433e-12,6.202098297732085e-12,3.777129269704647e-12,3.460675352785784e-12,3.359960955826792e-11,1.0202307253271566e-12,4.507582629099171e-13,0.1999999999978894,4.099695372059127e-11,3.4231299766380403e-12,4.260587596410518e-11,0.19999999998743012,3.4231299766380403e-12,1.667484988369731e-11,1.4425367499772797e-11,7.751130609038952e-13,9.83576020372956e-13,3.4231299766380403e-12,2.6784844696843305e-12,4.962192624441615e-12,0.19999999998663195,4.6745356399904514e-11,0.1999999997852703
2013-04-30,3.998434062593473e-12,3.998434062593473e-12,3.998434062593473e-12,3.998434062593473e-12,5.8531708796304055e-12,2.3674755962303654e-11,3.998434062593473e-12,0.1999999996077326,4.322972816064248e-11,3.5782426123149117e-12,1.7871919957964793e-11,6.901553227293628e-12,4.931686063541145e-12,4.341131807256951e-12,8.848788826610534e-12,5.067665074609624e-12,4.940809891500755e-12,3.5984147634553477e-12,2.091113068425189e-12,0.1999999999991334,0.19999999998666276,2.077972266227633e-11,3.998434062593473e-12,1.967719294404154e-11,0.19999999997605358,3.998434062593473e-12,1.4775002039931007e-11,1.3625379208416397e-11,1.6953317369539736e-12,6.900095643328495e-13,3.998434062593473e-12,2.935592039207305e-12,6.627588239701198e-12,0.19999999998071083,2.1658986704291057e-11,1.803256729018053e-10
2013-05-31,1.1622058198433675e-12,1.1622058198433675e-12,1.1622058198433675e-12,1.1622058198433675e-12,1.3632066935927643e-12,1.25258063436807e-11,1.1622058198433675e-12,1.0795598443640387e-10,3.950013807382835e-12,7.681952687106946e-13,5.985242046709636e-12,2.2278172114394104e-12,1.3379553776902943e-12,1.3263125001069947e-12,2.526408689160343e-12,1.5369438592417581e-12,1.5129330441765898e-12,1.0353915692072937e-12,2.280589529516029e-12,0.0,0.19999999999810272,9.422472610370188e-12,1.1622058198433675e-12,0.19999999982158453,0.19999999999198018,1.1622058198433675e-12,5.1470059617666426e-12,4.578787140699259e-12,0.19999999999691503,1.8203122862419144e-13,1.1622058198433675e-12,8.266910871922112e-13,1.9623331413284572e-12,0.1999999999894959,1.0038779015380995e-11,1.4133098141894314e-11
