,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2017-09-30,5.713672449097076e-11,0.19999999985810338,5.283316476761247e-10,0.19999999991146902,0.19999999943203603,0.19999999986818887,3.486944960465434e-11,1.4367353287172054e-10,6.471411019697557e-11,3.9672753914195324e-11,8.727751473937127e-11,3.7657233216296054e-11,0.1999999999368699
2017-10-31,6.830947137623264e-12,0.1999999999125291,9.047693246207318e-10,0.19999999992127446,6.176093086032562e-11,0.19999999994864823,1.3025297191082727e-09,4.8288794904515945e-12,8.046673641880065e-12,0.19999999999432536,8.878652535581848e-12,8.832395822414207e-12,0.1999999979167454
2017-11-30,1.0590228061438372e-10,0.1999999999696297,6.254131692416004e-10,0.19999999994044546,2.416039202164026e-10,0.19999999995844822,1.4648560031864465e-10,1.5398686058933946e-10,1.0877966167941302e-10,0.19999999997941054,9.826055217558726e-11,6.68108308859495e-11,0.1999999986048234
2017-12-31,3.112885920830354e-11,0.19999999992376827,5.94646474276045e-11,0.19999999993261663,4.905751023633936e-11,0.19999999996232307,0.1999999999076938,3.995545990981952e-11,3.221967572177386e-11,0.19999999999490242,2.7358100739505036e-11,1.9978919659919033e-11,1.953256216812905e-11
2018-01-31,9.890732357567608e-12,0.19999999993688883,1.3970657606492245e-11,0.1999999999966739,1.3382160004793776e-11,0.19999999998219156,0.19999999980636854,1.3387667288111087e-11,1.2904159902134521e-11,0.19999999996399906,8.437836877355608e-12,8.798813026247322e-12,2.331060866353133e-10
2018-02-28,9.61732641094261e-10,0.19999999982703215,0.1999999979234635,8.219021067474427e-11,0.19999999863530804,0.1999999999297637,1.5578726394746267e-10,1.387752404793629e-09,8.76536639513669e-10,5.644799775858385e-11,1.7640993714106983e-10,2.4265199399876583e-10,0.19999999974492355
2018-03-31,2.491770750337111e-10,0.19999999986002706,0.19999999947600952,1.8060727408444894e-11,0.19999999974070087,0.19999999994734627,5.484776754136177e-11,4.767301999754836e-10,1.2510348873611295e-10,3.796247864947041e-11,6.922035755332467e-11,6.692406052364769e-11,0.19999999987789005
2018-04-30,4.173581224724118e-11,0.19999999994673082,5.2637622247781205e-11,0.19999999997995951,0.19999999829716386,0.1999999999679228,1.6219870217377988e-09,4.3705044117466554e-11,4.024674973907442e-11,3.744912557905086e-11,2.988524569286412e-11,2.757287972220191e-11,0.19999999991300374
2018-05-31,9.748988241741e-11,0.19999999997075393,5.055184728589657e-10,0.19999999998906742,0.19999999900647883,0.19999999996521958,1.6628908679032587e-10,1.1560709321170902e-10,9.471898050782981e-11,6.077245678390143e-11,4.415966404039953e-11,3.653558386436648e-11,0.19999999994738896
2018-06-30,5.946697655998662e-11,0.1999999998877805,0.1999999999160559,9.226597377538183e-11,0.19999999985347824,0.19999999997525186,2.4766054347058433e-11,3.938171269795157e-11,4.769062155318403e-11,8.083846627363876e-11,8.681085110185708e-11,6.422786019919968e-11,0.19999999987198488
2018-07-31,1.838766082275987e-11,0.19999999997370327,7.649352458757585e-11,0.19999999998289228,0.19999999991588355,0.19999999998742582,1.973753067204921e-11,2.1451569738960258e-11,1.933802433991146e-11,1.5643724890889082e-11,1.4162614644126757e-11,1.2982383043236882e-11,0.19999999994189815
2018-08-31,4.5720178499673426e-11,0.19999999983898223,8.420203818236842e-11,0.19999999995641815,0.1999999999171702,0.19999999989076486,2.4608346497188205e-08,5.339684825282784e-11,5.85156156993807e-11,4.3245101453898276e-11,2.703754680251672e-11,2.097879160463634e-11,0.199999975455222
2018-09-30,9.117936598710359e-11,0.19999999998451296,0.19999999827152634,1.2979487521544848e-11,0.19999999999447443,0.1999999999959547,2.1368491156123475e-11,1.3868246243043622e-10,1.4042447069208415e-09,7.376632569555097e-11,1.691760628677789e-11,1.452230006244151e-11,0.1999999999798708
2018-10-31,0.19999999322887163,0.19999999995564538,5.126552003268939e-09,4.773914165838417e-11,0.19999999993771508,0.19999999997602838,8.057723169502696e-11,1.3184043495082931e-10,1.1000678754980926e-09,3.9756041500478747e-10,6.027436025072882e-11,4.273190419591516e-11,0.19999999991439604
2018-11-30,1.9441282283431767e-10,0.19999999962468926,1.1650498494560836e-10,0.1999999999337591,0.19999999984255007,0.19999999990755662,9.84145544160933e-11,9.743270970466495e-11,1.017817050550732e-10,1.028960451878159e-10,9.84285211401218e-11,9.226981048938717e-11,0.19999999978930386
2018-12-31,1.598294868453985e-11,0.19999999997376552,8.345811599548504e-12,0.19999999998961387,0.19999999998793871,0.19999999998481469,7.209329975363443e-12,9.526943041425306e-12,1.0932065081087332e-11,1.1789476825628263e-11,9.382931067034497e-12,6.4985464425207504e-12,0.19999999998419915
2019-01-31,3.6380038506540433e-10,0.1999999994633895,1.4577012793446972e-10,1.0462654790808165e-08,0.19999999932852242,0.19999999984985822,1.0618424666148611e-10,1.912875295929754e-10,2.2626366154310227e-10,2.397738670061323e-10,0.19999999040763117,7.990316310063734e-11,0.19999999913496083
2019-02-28,2.8399406452133943e-11,0.19999999992213166,3.374106994373118e-11,0.19999999997808582,0.19999999993284523,0.19999999998512213,3.319033926811191e-11,1.9689394219272844e-11,3.347251112545401e-11,3.121348797910607e-11,6.056717225364921e-11,2.486482690070247e-11,0.19999999991667683
2019-03-31,4.390899164623774e-12,0.19999999998663331,8.075305019088233e-12,0.19999999999569576,0.1999999999877508,0.19999999998739573,7.341014829674975e-12,5.5010766846749895e-12,5.4465999473286136e-12,5.605576688715912e-12,6.837650557515931e-12,1.0081121691587782e-11,0.19999999998924484
2019-04-30,9.827476399103688e-11,0.19999999993538575,6.429823663835473e-11,0.19999999967691243,0.19999999991613626,0.1999999999701608,7.909951721842696e-11,8.439374919267552e-11,9.510718194677904e-11,1.0374624438496684e-10,4.869115404078001e-11,2.951225069158118e-11,0.19999999989828154
2019-05-31,3.619179137550563e-11,0.19999999994101086,2.333116302332293e-11,0.19999999993422507,0.19999999995936896,0.19999999997616205,2.4821360844521376e-11,2.8226982506754798e-11,3.537648534040776e-11,3.194425111560109e-11,3.5655361562981116e-11,1.8579588612936498e-11,0.1999999999551061
2019-06-30,1.0981661535933075e-11,0.1999999999800247,1.1467771827103468e-11,0.1999999999971354,0.19999999997440235,0.1999999999889142,1.1262960186991428e-11,1.1116248955356494e-11,1.1018494246068294e-11,7.859223782276746e-12,1.1532672512658808e-11,9.881857426641093e-12,0.19999999997440243
2019-07-31,1.299013491926102e-11,0.19999999997592166,0.19999999998775184,0.1999999999956852,8.727783472417012e-12,0.19999999997713078,1.2251901686314171e-11,1.502523803139274e-11,1.2929902836899685e-11,1.4842340216201978e-11,1.6877688833538003e-11,0.19999999996109835,8.76715388993534e-12
2019-08-31,1.7381686302790943e-11,0.1999999999741708,2.3177320086498278e-11,0.19999999999682114,0.1999999999693813,0.19999999999347212,1.1582245734589694e-11,1.1402504465749655e-11,1.6869643468187606e-11,7.46326217718557e-12,1.805984809873071e-11,9.007424951847821e-12,0.19999999995121082
2019-09-30,8.062567170459462e-11,9.386004277482174e-10,6.90828890355015e-11,0.19999999995249446,0.19999999969232332,0.1999999998288633,0.1999999999434925,5.666661954490116e-11,7.61501451229106e-11,3.6317111572721913e-11,8.188079488433459e-11,3.594712442319976e-11,0.19999999920755568
2019-10-31,4.467162711618451e-11,0.1999999976941953,4.81479875913898e-11,0.19999999999679005,0.19999999980694952,0.19999999996647083,2.613118715367499e-11,5.4344734106321675e-11,3.916516349259652e-11,2.4191370846770705e-09,4.1481217559772016e-11,5.842843327117473e-11,0.19999999980408675
2019-11-30,1.5761120205285702e-10,0.19999999964095416,1.5547376917621168e-10,0.19999999994671536,0.19999999974880503,0.19999999991001,2.967460920122841e-11,1.5433477769892622e-10,1.5958164068926404e-10,7.268945983845059e-11,1.530860102496934e-10,1.2560402846434718e-10,0.19999999974546
2019-12-31,8.700213137171133e-11,0.1999999996788532,8.991715068079555e-11,0.19999999992775683,0.19999999990739345,0.1999999999671577,1.0938783940656821e-10,7.762223853613352e-11,9.15859075986625e-11,3.3112312267647095e-11,5.79281818906077e-11,3.986284778098305e-11,0.19999999993242018
2020-01-31,5.942750733101934e-11,0.19999999818594136,3.35634953264223e-11,0.19999999999020338,0.19999999988256054,0.19999999994269976,7.088754941010397e-12,3.188854348755179e-11,1.1952070523179434e-10,1.8238210173355206e-09,2.9048731051441435e-11,1.0236528873993997e-11,0.19999999988399972
2020-02-29,5.17472131667401e-10,0.19999999962381962,3.4457096591647376e-11,0.19999998991636336,0.19999999987656908,0.19999999987082787,1.32224153198929e-11,5.7089633650655205e-11,9.895496297732013e-09,2.8256539741655676e-11,2.455557087185908e-10,4.135207369525741e-11,0.1999999998795183
