,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2018-10-31,0.0,0.19999999998476636,0.19999999999882961,0.19999999998956353,0.19999999999646395,0.19999999998699627,4.855642079163976e-12,1.180204284658186e-11,2.672254088001501e-11
2018-11-30,0.0,2.8714921747289658e-11,0.19999999999728904,6.854968863041947e-11,0.1999999999967425,0.199999999999731,0.20000000000003065,0.19999999990804956,8.926828542141231e-13
2018-12-31,0.0,1.6822276384257086e-10,0.1999999999741426,0.19999999988400566,0.19999999998872375,0.19999999999906382,0.19999999996223017,9.170182397962957e-12,1.4441140035549537e-11
2019-01-31,0.0,9.120500946514721e-12,0.19999999998469165,0.1999999999415966,6.891537322937613e-11,0.19999999999744106,0.19999999999946702,2.48649396365187e-12,0.1999999999962814
2019-02-28,0.0,4.2624559176963386e-12,0.1999999999974753,3.996630091870037e-11,1.996338172052266e-12,0.1999999999992248,0.19999999999982712,0.19999999995995443,0.19999999999729332
2019-03-31,0.0,1.132135835118745e-11,0.19999999999756493,0.19999999994166012,4.405106783244622e-11,0.1999999999985542,0.19999999999918192,8.934795181919737e-12,0.19999999999873153
2019-04-30,0.0,3.639304872363072e-13,0.19999999999992965,0.19999999998902382,3.5433386076497915e-12,0.19999999999973098,0.19999999999995716,7.484508440285553e-12,0.19999999999996665
2019-05-31,0.0,5.286579859856322e-10,0.19999999999933557,4.748159606399902e-10,0.1999999989327571,0.19999999998911294,0.19999999999177168,1.747575142648694e-10,0.19999999990879122
2019-06-30,0.0,1.0745141136875154e-10,0.2000000000003848,8.583571003603835e-11,0.19999999993189,0.1999999999917525,0.1999999999921166,1.686074124358218e-11,0.19999999987370826
2019-07-31,0.0,0.1999999999892438,0.19999999999847878,9.9180439788198e-12,5.324855320389767e-11,0.1999999999942653,0.1999999999962267,3.19502687844971e-12,0.19999999995542386
2019-08-31,0.0,0.1999999999085979,0.19999999999472112,4.513585166945878e-11,0.19999999998981696,0.19999999999116388,0.19999999999334733,2.4456120460432005e-11,5.276093374331949e-11
2019-09-30,0.0,0.1999999999905562,0.19999999999931875,1.0187388017766622e-11,0.19999999999868162,0.199999999999277,0.19999999999922372,1.7841604440935897e-12,9.710477994882387e-13
2019-10-31,0.0,0.19999999999969784,0.1999999999990674,4.7903986136165475e-12,0.19999999999783472,0.19999999999892648,0.1999999999986754,2.342857118186515e-13,7.734696979251981e-13
2019-11-30,0.0,0.19999999996299966,0.19999999997521883,4.6154233192585124e-10,2.8443863665246735e-11,0.19999999996455758,0.19999999991720863,1.2359013232569361e-11,0.19999999967767018
2019-12-31,0.0,0.19999999999686413,0.19999999999734588,0.19999999998978701,0.19999999994651604,0.19999999995753248,5.631232735279901e-11,1.2738376270597813e-12,5.436838643696245e-11
2020-01-31,0.0,4.718582286417679e-12,0.20000000000001494,0.19999999999178553,0.19999999999974682,0.19999999999898174,0.19999999999865803,8.388334440615905e-13,5.255413407334692e-12
2020-02-29,0.0,1.2197072907750038e-10,0.19999999999637783,0.19999999985607497,0.1999999999897934,0.19999999998789458,0.19999999999123086,1.2335815751229823e-11,4.43218229080005e-11
2020-03-31,0.0,0.19999999968596735,0.1999999999999287,0.19999999999617274,0.19999999999983153,0.1999999999992898,3.1790672542009343e-10,1.6604770278288743e-13,7.371040338072294e-13
2020-04-30,0.0,0.19999999998149623,0.19999999999513346,8.97225485688926e-11,0.19999999997678955,0.19999999998017398,0.19999999996027717,1.2451229819831405e-11,3.955851939291082e-12
2020-05-31,0.0,0.19999999997589069,0.19999999998762613,1.323752120860939e-10,0.19999999997448803,0.19999999995984427,0.19999999996977566,0.0,0.0
2020-06-30,0.0,0.19999999999852022,0.1999999999995339,7.692709805609674e-12,0.19999999999837456,0.1999999999972233,0.19999999999799634,0.0,6.58963695247669e-13
2020-07-31,0.0,0.1999999999433368,0.19999999999171586,1.6812532054396558e-10,0.1999999999483476,0.19999999994477763,0.19999999998436838,0.0,1.9328268914560132e-11
2020-08-31,0.0,0.1999999999418469,0.19999999998966073,1.1022719900169338e-10,0.1999999999756625,0.1999999999308097,0.1999999999948901,3.9073028458413915e-11,1.7829920301187512e-11
2020-09-30,0.0,0.19999999999978832,0.20000000000005178,2.8243482319769485e-12,0.19999999999702012,0.19999999999982943,0.20000000000005178,1.2180828203618873e-13,3.1248824113194666e-13
2020-10-31,0.0,0.19999999995745885,0.19999999999253507,1.1266574275875974e-11,1.7809712984710571e-10,0.19999999998350831,0.19999999999497678,0.1999999998762097,5.947506053946751e-12
2020-11-30,0.0,0.19999999998165618,0.2000000000016977,4.871392374038101e-10,2.6637111028118507e-10,0.19999999998992035,0.2000000000016977,5.077374468293538e-12,0.19999999926644035
2020-12-31,0.0,0.19999999999593113,0.20000000000010196,0.19999999998803505,6.305511818233741e-12,0.19999999999956775,0.20000000000010196,1.8902796322086866e-13,9.76768986918908e-12
2021-01-31,0.0,0.19999999988364647,0.1999999999976411,0.19999999986197767,1.2431551430247436e-10,0.1999999999877567,0.20000000000029555,1.5837280597220558e-11,1.2852987071835915e-10
2021-02-28,0.0,7.160824229047535e-11,0.1999999999989309,0.19999999998390405,4.1916070045333044e-12,0.199999999919538,0.19999999999962687,3.8123602358178464e-11,0.19999999998407678
2021-03-31,0.0,0.19999999999479448,0.19999999999984497,5.882602825367243e-11,6.428543231634081e-12,0.19999999998936313,0.19999999999123377,2.007022722590432e-12,0.19999999995750198
2021-04-30,0.0,0.1999999999609859,0.19999999999866155,0.19999999996743034,0.1999999999709626,3.974246917380628e-11,8.766630239222886e-12,6.687439651276676e-11,0.19999999998657597
2021-05-31,0.0,0.19999999997143106,0.19999999997430645,0.19999999991606038,0.19999999990581355,1.415254294694867e-10,1.5906700865304867e-11,1.3559437874430076e-10,0.19999999993936218
2021-06-30,0.0,0.19999999990352205,0.19999999999431411,0.19999999998366852,3.03969236562873e-11,3.38124876971761e-11,5.866188600873826e-11,0.2000000000000379,0.19999999999558615
2021-07-31,0.0,8.519084190006869e-11,0.1999999999987791,0.19999999997470272,1.0977621616969475e-11,0.1999999999105554,2.2988674279624306e-11,0.1999999999997188,0.19999999999708679
2021-08-31,0.0,0.19999999997643758,0.19999999999714052,4.704912920297064e-11,6.218239799466856e-12,0.19999999995509726,4.752713257547703e-11,0.19999999999860626,0.1999999999719238
2021-09-30,0.0,5.732952465242413e-12,0.19999999999624787,0.19999999996078938,0.19999999996425377,1.0605642028973182e-10,1.3812695935874572e-11,0.20000000000063922,0.19999999995246773
2021-10-31,0.0,3.820138760359038e-11,0.1999999999946819,2.9867715064133574e-10,1.7307389470278265e-11,0.19999999983172237,0.19999999992218148,0.20000000000081397,0.19999999989641437
2021-11-30,0.0,0.19999999998861967,0.20000000000008442,4.3781336915410817e-11,0.19999999993344197,0.19999999999483023,0.1999999999973145,6.659047802714785e-12,3.526886709593383e-11
2021-12-31,0.0,0.19999999997453993,0.19999999999175927,0.19999999990166648,0.19999999996772505,2.065170211353658e-10,1.346324731837359e-10,0.0,0.19999999982315983
