Date,Universe,Strategy,Ticker,Weight
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,-2.753744984146001e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,1.0218244144353032e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,6.306268082069852e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,-3.147245453321966e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-5.391644120433202e-24
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,-0.20000000021059727
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,-0.20000000011858018
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-5.391644120433202e-24
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,-3.0405412180814166e-09
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,-0.19999961306817704
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-5.391644120433202e-24
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.19999999964604004
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,-3.826494566014607e-07
2010-05-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,-0.20000000021907383
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,-3.065738750464134e-11
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,-0.19999999988729933
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,-0.19999999936660934
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,4.8068578653824155e-25
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,-0.19999999978447108
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,-3.790168314759356e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,4.8068578653824155e-25
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,-0.19999999999328344
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,-3.570191332724353e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,4.8068578653824155e-25
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,-9.697506871980459e-11
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,-1.6465805162463706e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,-0.19999999994001047
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,-7.042800123348797e-11
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,-0.20000000000503268
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,-1.2902404568657908e-10
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,5.693521865083918e-25
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,-0.20000000000597365
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,-5.59074542057663e-10
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,5.693521865083918e-25
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,-8.602167017477228e-10
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,-0.1999999997051307
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,5.693521865083918e-25
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,-3.5790144739750064e-11
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,-0.19999999859554776
2010-07-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,-0.20000000003378166
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,-5.492188390025259e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,-0.1999999998757275
