Date,Universe,Strategy,Ret_gross,Cost,Ret_net
2022-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.10489155893392184,-9.999997855305937e-05,0.10479155895536878
2022-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.046042912101930816,-3.743661380986491e-14,-0.04604291210196825
2022-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.09627223243263763,-3.58475473574048e-14,-0.09627223243267348
2022-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.05593288576525518,-9.99999998972507e-05,0.05583288576535793
2022-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.053741925946592176,-0.00019999999980330636,0.05354192594678887
2022-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.062017371810458036,-1.5273745052893717e-13,-0.062017371810610775
2022-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.05907224795681981,-1.176164791085703e-13,0.0590722479567022
2023-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.023408295863433612,-1.1784482288594848e-11,-0.023408295875218095
2023-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,0.06504042764381363,-9.999998844642497e-05,0.0649404276553672
2023-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.00961282184944905,-1.8010055066342126e-14,0.00961282184943104
2023-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.033023423801043915,-1.083878619287189e-14,0.033023423801033076
2023-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.06129814303516055,-5.3234225013543916e-14,0.06129814303510731
2023-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.033163821820818715,-2.094076037267218e-14,0.03316382182079777
2023-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.011190051979898724,-2.1833297981913563e-13,-0.011190051980117056
2023-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.04886075805151092,-1.9922512921899951e-13,-0.04886075805171014
2023-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.017511200682890037,-4.820553495947667e-14,-0.017511200682938242
2023-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.09669775398698033,-4.384420354390206e-14,0.09669775398693649
2023-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.04621159776473902,-2.7539473495186846e-14,0.04621159776471148
2023-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.018440717547207604,-5.707104714183911e-16,0.018440717547207035
2024-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.05441180866824161,-1.0829317391771636e-15,0.054411808668240524
2024-02-29,A,ML_RF_longshort_costaware_5bps_netlabels,0.02044768366871249,-1.6011212002964161e-13,0.020447683668552378
2024-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.04175365357308169,-1.0866073229338335e-13,-0.04175365357319035
2024-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.0553551750643692,-3.703374215829802e-14,0.055355175064332164
