,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2013-02-28,1.0763590428038737e-12,1.0763590428038737e-12,0.19999999999879506,0.19999999999036436,1.7091230094615192e-12,1.2946906840165665e-12,0.19999999975707786,2.1355157660114457e-12,2.6637725573468178e-12,3.470955227162307e-12,2.357713003364723e-10,0.19999999999538112,2.2274648549501644e-11,0.1999999999869087
2013-03-31,9.240144978853948e-12,9.240144978853948e-12,0.20000000000030077,4.1842991327792344e-11,9.53860676634239e-12,1.0749560206321177e-11,3.067626586009599e-10,0.19999999977983243,5.388465112875125e-12,3.136258046534825e-11,1.9671457527284836e-11,0.199999999879092,0.19999999999909696,0.1999999998978812
2013-04-30,0.0,0.0,0.19999999999990137,0.199999999997652,0.19999999999863144,4.897690392937828e-13,1.0377617381154206e-12,0.19999999999680268,2.467367545378186e-12,9.012270420174385e-13,1.0539213930566979e-12,0.1999999999980152,5.781264349831989e-13,2.4691095604121468e-12
2013-05-31,0.19999999997945667,0.19999999997945667,0.19999999999336088,3.065365410739547e-10,2.928961013451786e-12,0.1999999999521053,0.19999999963423212,3.1720368801793716e-11,1.4998268014566717e-11,4.37504088887007e-12,7.2493404227120505e-12,6.173991051370692e-12,1.0858247631431438e-11,7.654776501987691e-11
2013-06-30,0.1999999999827035,0.1999999999827035,7.88886729017135e-12,1.0110518124165132e-10,4.423347308190057e-12,3.641820733390343e-10,1.1001576065813812e-10,0.19999999982988434,5.510067062703144e-11,0.1999999995145654,6.176828512561687e-11,2.1266174390884567e-10,2.6386752256830533e-10,0.1999999995091299
2013-07-31,2.6021321050292915e-11,2.6021321050292915e-11,0.19999999998598575,0.1999999999742461,1.373946884196909e-11,0.19999999999273413,5.305561316283638e-12,1.0364435732261524e-11,0.19999999998015197,2.488420756019633e-11,1.1252583171862955e-11,1.0228219299796429e-11,3.6960260081627226e-12,0.19999999993536888
2013-08-31,0.19999999999918167,0.19999999999918167,5.763274264263036e-12,9.132237172663485e-13,0.19999999998665566,0.19999999999857807,1.3099256029060856e-12,2.818455052625401e-12,1.252928539420093e-12,0.1999999999921765,1.1808293160867777e-12,5.112815850337052e-12,2.4972618104611953e-12,3.3779820176368825e-12
2013-09-30,1.306330265194574e-10,1.306330265194574e-10,0.1999999992668616,9.816569540860144e-11,1.1748635278404347e-10,0.1999999999750604,7.302997495290699e-11,1.5726497316198272e-10,9.033904507633643e-11,0.1999999999644247,1.1599652341506513e-10,4.3308588571441476e-11,0.19999999995786932,0.1999999998789267
2013-10-31,0.09999999968119265,0.09999999968119265,0.19999999999156853,1.6119041283742386e-11,5.50903091284574e-12,0.19999999999593346,8.740832644883519e-12,0.19999999991521897,4.575209216120301e-12,4.5804314835410895e-12,2.3690392390018536e-11,4.3633638436344816e-12,0.19999999999858456,6.687308326689251e-10
2013-11-30,3.1700745043642826e-11,3.1700745043642826e-11,2.140533075571226e-10,2.2787247375142623e-10,7.32200644884744e-11,0.1999999993752151,0.19999999745251876,4.238440289531551e-09,0.1999999986996389,1.9537096340023756e-11,0.19999999964219553,0.19999999982485558,4.694723795903319e-11,1.2210423404372776e-10
