Date,Universe,Strategy,Ret_gross,Cost,Ret_net
2009-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.023933889285796456,-8.975592547028686e-14,-0.02393388928588621
2009-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.054753049454863305,-0.00019999999995833,-0.054953049454821636
2010-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03317335082887155,-0.0002999999999640233,0.03287335082890753
2010-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.061415771101284065,-0.0002999999999558625,-0.06171577110123993
2010-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04856950022166905,-0.0004999999999907184,0.048069500221678337
2010-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.017168843265673573,-0.00020000000009745013,-0.01736884326577102
2010-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01785433653037568,-0.00039999999990413416,0.017454336530471546
2010-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.13504050261612977,-0.00010000000000220065,-0.13514050261613197
2010-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.07738107669155633,-0.00020000000001012928,0.07718107669154621
2010-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.07787180860670966,-0.00010000000096118231,-0.07797180860767083
2010-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03492086815177732,-0.0004000000024039864,0.034520868149373336
2010-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.03917080537938326,-0.00019999999998765114,-0.03937080537937091
2010-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.06236543658922691,-0.0002999999998466404,0.06206543658938027
2010-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.020863311666526312,-0.00019999999988377432,0.020663311666642536
2011-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.018872283642481693,-0.0003999999996815618,0.01847228364280013
2011-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.010269843327128492,-0.0002999999999978486,0.009969843327130643
2011-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.08335950257509099,-0.0003999999988294589,0.08295950257626153
2011-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.028144050972009674,-9.999999909164831e-05,-0.028244050971101324
2011-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.011070986471821672,-0.00029999999985746257,-0.011370986471679135
2011-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.008431660052949286,-0.0002999999999053725,-0.008731660052854659
2011-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.012649654782742232,-0.00010000000014509549,0.012549654782597137
2011-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.024858393295236855,-1.949711338173174e-13,-0.024858393295431828
2011-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.06538039269175548,-0.00020000000027887313,-0.06558039269203436
2011-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.014379937341124275,-0.00030000000028273377,0.014079937340841541
2011-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.02381346559724345,-5.150692906028812e-14,0.023813465597191944
2011-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.09994549698764303,-4.398822344503008e-14,0.09994549698759904
2012-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.019082535156817314,-3.4884487173411486e-14,0.01908253515678243
2012-02-29,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.056017098360768465,-1.1815468271981992e-14,0.05601709836075665
2012-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.008146455507782584,-1.3126084315231143e-14,-0.00814645550779571
2012-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.0655898191370157,-1.2005802438669843e-13,-0.06558981913713575
2012-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.0050475116343884135,-0.00010000000001570889,-0.0051475116344041226
2012-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.02189244999383849,-1.2698583861119605e-13,0.021892449993711503
2012-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.021660075455110242,-9.999999999739544e-05,-0.021760075455107636
2012-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.011666248511267874,-0.00019999999999310156,-0.011866248511260976
2012-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.026112864333012287,-7.755566556370812e-15,-0.02611286433302004
2012-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01047521024180513,-9.999999999212952e-05,0.010375210241813001
2012-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.019063823137901573,-2.454670568735918e-15,0.019063823137899116
2012-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.035751343263693995,-1.368165845340892e-15,0.03575134326369263
2013-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.0024757266135242827,-1.8135129697395446e-15,-0.0024757266135260964
2013-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.023062601434683933,-5.645456682523867e-15,0.02306260143467829
2013-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.05282653199209639,-0.0001000000000000516,-0.05292653199209644
2013-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.010960294897320932,-0.00010000000000129672,-0.011060294897322229
2013-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.02425287755626425,-9.999999999332444e-05,-0.024352877556257573
2013-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.010045160518375243,-0.00010000000000031459,0.009945160518374928
2013-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.028596990587481008,-0.00010000000000606059,-0.028696990587487068
2013-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0528444942405204,-2.7407498421930597e-14,0.05284449424049299
2013-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.024435059363433077,-9.999999978664002e-05,0.02433505936364644
2013-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.014911821599656918,-9.999999980664935e-05,0.01481182159985027
2013-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.029817938997418848,-9.999999999831788e-05,0.02971793899742053
2013-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.028508277986617394,-3.654492257325888e-15,-0.028508277986621047
2014-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.05385565036228181,-9.999999999906415e-05,0.05375565036228274
2014-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.016606155061410707,-1.1076159430825362e-14,-0.016606155061421782
2014-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.012040493062179476,-0.00010000000000050138,-0.012140493062179977
2014-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.006611964392064189,-0.00010000000000056311,0.006511964392063626
2014-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03881877357251434,-0.00010000000000964633,0.038718773572504694
2014-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.04003241916071942,-1.143863385504851e-14,-0.04003241916073085
2014-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04798647255160328,-1.2864881192861792e-14,0.047986472551590414
2014-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.03377710301289359,-5.5729142566501157e-14,-0.03377710301294932
2014-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.012763487072137281,-5.3554636738594576e-14,0.012763487072083727
2014-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.02363041039178682,-0.00010000000000017352,0.023530410391786646
2014-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.009059417344308126,-2.716077790887669e-14,-0.009059417344335286
2014-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.012536561001401578,-2.566157692749532e-14,-0.01253656100142724
2015-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04762865332058641,-9.999999999649211e-05,0.04752865332058992
2015-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.007517570558311138,-1.3562065245172195e-14,-0.0075175705583247
2015-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01549391629653169,-9.999999998777389e-05,0.015393916296543917
2015-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.006176675374378711,-5.468573253267796e-14,-0.006176675374433396
2015-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.014827276754710416,-0.00010000000000539764,-0.014927276754715814
2015-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.015222937372097303,-1.1783999685449326e-14,0.01522293737208552
2015-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.05970929031054916,-9.759246566821137e-15,-0.05970929031055892
2015-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.03289180540508322,-9.999999878945415e-05,-0.03299180540387268
2015-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.08037658214658883,-1.1934186678751127e-12,0.0803765821453954
2015-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.010230387688023463,-5.558912045865858e-13,0.010230387687467573
2015-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.020345220345966607,-9.999999957953807e-05,-0.020445220345546144
2015-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.050124306765541735,-1.352112199194275e-12,-0.05012430676689385
2016-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.06881319992738474,-9.99999987153686e-05,0.06871319992866938
2016-02-29,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.007202931689986013,-1.1925719821036032e-14,0.0072029316899740875
2016-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.01742691025215507,-0.00010000000000932871,-0.0175269102521644
2016-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.025848466281312352,-9.285160373738572e-15,0.025848466281303068
2016-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.05952362890515141,-1.4812562945115034e-15,-0.059523628905152885
2016-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.05597789283562143,-0.00010000000000061743,0.05587789283562081
2016-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.0007184703585621456,-1.2788287305521131e-14,-0.0007184703585749339
2016-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.007050727325900407,-1.7963089393163137e-14,0.007050727325882444
2016-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.032562483516498084,-1.6418692584821426e-14,-0.0325624835165145
2016-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.030451371421587655,-9.372603065677811e-13,0.030451371420650394
2016-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01781373174752833,-9.999999987700853e-05,0.017713731747651323
2016-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.02836451919174174,-6.56670122612591e-14,0.028364519191676072
2017-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.058325673474139514,-9.999999998425335e-05,0.05822567347415526
2017-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.01645009457169999,-5.79877647428945e-14,-0.01645009457175798
2017-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.017732712371102466,-9.999999981806477e-05,0.0176327123712844
2017-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.013550563485983281,-1.7536344683551047e-13,0.013550563485807918
2017-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.00241828725388715,-9.99999999877535e-05,0.0023182872538993963
2017-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.035629599943533014,-5.0725477641648475e-15,0.03562959994352794
2017-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.008061999600955999,-1.4259554851404328e-15,-0.008061999600957425
2017-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.02322372934087125,-6.447379606079337e-13,0.023223729340226512
2017-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04206655397642263,-1.5495265652199127e-13,0.04206655397626768
2017-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01883504428824675,-0.00010000000043815033,0.018735044287808603
2017-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.010035298740753009,-0.00010000000005048358,0.009935298740702526
2017-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.035760826974259065,-4.315281358674023e-14,0.03576082697421591
2018-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0027207400163435968,-2.055785808574293e-12,0.002720740014287811
2018-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.017561272284403698,-2.074339907070663e-12,-0.01756127228647804
2018-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.004154998072962377,-1.0855199693391711e-13,0.0041549980728538246
2018-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03192432887401545,-1.21771863361737e-14,0.031924328874003274
2018-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01021405424205464,-1.731621344542709e-14,0.010214054242037324
2018-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.029119894350682803,-2.655441673020182e-15,0.02911989435068015
2018-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03201953184863977,-2.7092859758896795e-15,0.03201953184863707
2018-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.014539385820826332,-2.7205712165985203e-15,-0.014539385820829052
2018-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.09476997446542491,-0.00010000000001110987,-0.09486997446543602
2018-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.07433946213092225,-1.0743348510867133e-13,-0.07433946213102968
2018-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.09411236637028857,-0.00010000000007655987,-0.09421236637036513
2018-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04999916372127142,-0.00010000000000255345,0.04989916372126886
2019-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.036650907609213176,-0.00010000000000435511,0.03655090760920882
2019-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.022096859296609168,-0.00010000000000015488,0.021996859296609012
2019-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.07825973871735777,-1.394825244948454e-14,0.07825973871734382
2019-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.08733450427621225,-9.999999999626944e-05,0.08723450427621599
2019-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.09221285821120348,-9.999999999981725e-05,0.09211285821120366
2019-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.016464325561839417,-6.211185164181837e-16,-0.016464325561840038
2019-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.04323498944726996,-7.52864546438667e-15,-0.04323498944727749
2019-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.00041688776586749633,-9.999999999981925e-05,0.0003168877658676771
2019-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03172370901373811,-5.893326812341977e-16,0.03172370901373752
2019-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.005145522012513886,-9.188013637181294e-14,-0.005145522012605767
2019-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.002834727840565681,-1.0959713130315777e-13,0.0028347278404560836
2019-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.007728796570576761,-0.00010000000000149105,0.0076287965705752695
2020-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.013922927969544136,-0.0001999999998142895,-0.014122927969358426
2020-02-29,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.13624428976576636,-9.99999999894959e-05,-0.13634428976575586
2020-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.16024580801332142,-0.00010000000009766717,0.16014580801322376
2020-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.011654542181756445,-0.00020000000000004818,-0.011854542181756493
2020-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03487401607817449,-0.00019999999983512335,0.034674016078339365
2020-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.11523146415791663,-1.8357365784864663e-13,0.11523146415773305
2020-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.007815113631881723,-0.00010000000001535423,-0.007915113631897076
2020-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.02276462177498198,-0.00020000000025990845,0.02256462177472207
2020-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.029646551742445213,-0.0001000000002716487,0.029546551742173563
2020-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.24407356861303256,-1.961512945627499e-14,0.24407356861301294
2020-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.1876609949952925,-1.9191027277368047e-14,0.18766099499527333
2020-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.11095818286401139,-1.3851875920401965e-14,0.11095818286399754
2021-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.01568609549071592,-3.702502972007278e-12,-0.015686095494418423
2021-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04567721855520042,-9.999999998007402e-05,0.045577218555220345
2021-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.024173935661984777,-0.0001999999999961916,0.023973935661988584
2021-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.04041056265101506,-0.00010000000007899526,-0.040510562651094054
2021-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.07295097928206082,-0.00010000000005391844,-0.07305097928211474
2021-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.019272380554810564,-0.00010000000002890493,0.01917238055478166
2021-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.04260670340277805,-1.869513341382803e-14,0.042606703402759356
2021-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.06176807815397916,-9.999999999806107e-05,-0.06186807815397722
2021-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.14133131206826258,-0.00010000000000278495,0.14123131206825978
2021-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.026425727437938397,-0.00010000000000327031,-0.026525727437941668
2021-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.017211354323226187,-0.00010000000000635773,-0.017311354323232546
2021-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.10532199302067884,-8.321163498353147e-15,-0.10532199302068716
2022-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.009157477984839164,-0.00010000000004328123,-0.009257477984882445
2022-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.056775497432628996,-9.999999999566765e-05,0.05667549743263333
2022-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.12818083388282206,-1.9435151235829516e-14,-0.1281808338828415
2022-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.05181095641247369,-9.999999999314438e-05,-0.05191095641246684
2022-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.05726459153391009,-0.00019999999999214277,-0.05746459153390224
2022-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.007054048230342397,-0.00019999999999858876,-0.007254048230340986
2022-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.029649817068089394,-0.00019999999999751561,-0.02984981706808691
2022-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.1091704598926025,-1.2710806521014589e-14,-0.10917045989261522
2022-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.02960160661080837,-0.00019999999998425165,-0.029801606610792623
2022-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.09105177614493874,-0.00019999999998913676,0.0908517761449496
2022-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.07512500428638456,-0.00010000000000251182,-0.07522500428638708
2022-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.13259603555099284,-9.99999999957889e-05,0.13249603555099704
2023-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.02881306828160853,-9.999999999963238e-05,-0.02891306828160816
2023-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.11916573744707464,-9.999999998860416e-05,0.11906573744708603
2023-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.006774078775516292,-9.947996543065478e-13,-0.006774078776511092
2023-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.019695274923036996,-5.917848047316958e-14,0.019695274922977818
2023-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0013900189172237694,-5.761616818664835e-14,0.0013900189171661532
2023-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0027059066331387807,-2.7867505308426553e-12,0.0027059066303520302
2023-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.027738462072548556,-9.999999729168392e-05,-0.02783846206984024
2023-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.012511475210610763,-2.9241587343082987e-14,-0.012511475210640005
2023-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.03360513969276117,-0.0001000000000004557,-0.03370513969276162
2023-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.12633924297323362,-0.00010000000000022521,0.12623924297323338
2023-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0656346062176596,-1.606969942488916e-14,0.06563460621764353
2023-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.019745412488847716,-1.66042854332647e-14,0.01974541248883111
2024-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.14936436949383422,-7.736934318472898e-16,0.14936436949383344
2024-02-29,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.06390185819924671,-1.7370181140732415e-14,0.06390185819922933
2024-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.05586415737833547,-4.4507104853917837e-14,-0.05586415737837998
2024-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.021831809678223752,-4.761417753873086e-14,0.021831809678176137
2024-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.008947170881316536,-3.032163960890466e-14,0.008947170881286215
2024-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0470352666341812,-3.928266133788924e-14,0.04703526663414192
2024-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.009420540727969034,-2.6611100364317245e-15,-0.009420540727971695
2024-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.024873430065033727,-7.151696150991454e-16,-0.02487343006503444
2024-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.044022879629926334,-7.253524503390476e-15,0.04402287962991908
2024-10-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.01644574687053409,-0.00010000000000355573,0.016345746870530534
2024-11-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.07685131612599333,-0.00020000000000173059,-0.07705131612599506
2024-12-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.05203572394190197,-2.2754813298141757e-12,0.052035723939626494
2025-01-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.1528494597915085,-6.035134568797547e-14,-0.15284945979156883
2025-02-28,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.042989586937347474,-0.00010000000000452659,-0.043089586937352
2025-03-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.029626588444401775,-4.048701627843386e-14,0.029626588444361286
2025-04-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.10594552353491773,-9.999999999231981e-05,0.10584552353492542
2025-05-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.03859504527824064,-1.3298289702641955e-13,0.038595045278107656
2025-06-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.10559551261876714,-1.9577921136631502e-13,0.10559551261857136
2025-07-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.025318126056935418,-2.085948497224373e-13,0.025318126056726824
2025-08-31,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.010689059308143217,-1.8177562907810128e-13,0.01068905930796144
2025-09-30,ALL,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.0,-9.932098233985026e-14,-9.932098233985026e-14
2008-10-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2008-11-30,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2008-12-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-01-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-02-28,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-03-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-04-30,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-05-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-06-30,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-07-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-08-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-09-30,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,,,
2009-10-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.041147481876121425,-0.00025,0.040897481876121425
2009-11-30,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.009502609517116857,-0.0001999999998657943,-0.00970260951698265
2009-12-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.06951599555021457,-9.999999970068293e-05,-0.06961599554991525
2010-01-31,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,-0.005734112985722616,-0.00010000000016402959,-0.0058341129858866456
2010-02-28,B,ML_RF_longshort_costaware_5bps_grosslabels_affine,0.06347850270341909,-0.00019999999978087348,0.06327850270363822
